Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-04,GJ,Ahmedabad,2022-02-04 23:55:29.925920,,,373311,3553,0,348422,6329977,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Amreli,2022-02-04 23:55:29.925920,,,12736,105,0,12427,729451,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Anand,2022-02-04 23:55:29.925920,,,14869,53,0,13985,709642,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Aravalli,2022-02-04 23:55:29.925920,,,5532,80,0,5371,455945,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Banaskantha,2022-02-04 23:55:29.925920,,,17108,164,0,16120,1102738,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Bharuch,2022-02-04 23:55:29.925920,,,16938,134,0,16195,643389,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Bhavnagar,2022-02-04 23:55:29.925920,,,28888,343,0,27816,1424930,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Botad,2022-02-04 23:55:29.925920,,,2346,47,0,2278,305592,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Chhota Udaipur,2022-02-04 23:55:29.925920,,,3649,38,0,3515,341151,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Dahod,2022-02-04 23:55:29.925920,,,11089,39,0,10826,901043,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Dang,2022-02-04 23:55:29.925920,,,1077,18,0,969,103181,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Devbhumi Dwarka,2022-02-04 23:55:29.925920,,,5063,86,0,4879,313343,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Gandhinagar,2022-02-04 23:55:29.925920,,,33340,215,0,30206,1026181,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
2022-02-04,GJ,Gir Somnath,2022-02-04 23:55:29.925920,,,9647,67,0,9412,466838,2022-02-04 23:55:29.925117,2022-02-04 23:55:29.926275,,,1191472,10611,1123340,0,38155875
