"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","28","40970","3","40509","93","0","368","0"
"","2","Ballari","55","116222","44","114141","312","0","1767","2"
"","3","Belagavi","57","101002","32","99600","395","0","1005","2"
"","4","Bengaluru Rural","36","79835","16","78746","182","0","907","0"
"","5","Bengaluru urban","1137","1844811","949","1819550","8283","1","16977","1"
"","6","Bidar","5","29987","6","29537","26","0","420","4"
"","7","Chamarajanagara","19","43815","16","43200","80","0","524","11"
"","8","Chikkaballapura","7","55785","0","55267","56","0","461","1"
"","9","Chikkamagaluru","15","57402","4","56965","30","0","407","0"
"","10","Chitradurga","4","46437","1","46185","13","0","239","0"
"","11","Dakshina 
Kannada","15","136346","7","134405","86","1","1845","10"
"","12","Davanagere","25","57761","1","57011","125","1","625","0"
"","13","Dharwada","113","85310","92","83577","338","0","1388","7"
"","14","Gadag","1","30653","0","30278","37","0","338","0"
"","15","Hassana","15","144406","9","142938","159","0","1307","2"
"","16","Haveri","17","26976","0","26250","56","0","670","0"
"","17","Kalaburagi","26","77056","0","75929","243","0","884","0"
"","18","Kodagu","32","49610","14","49072","185","0","352","1"
"","19","Kolara","26","63469","21","62743","60","0","666","0"
"","20","Koppala","24","41405","3","40805","61","0","539","0"
"","21  Mandya","","4","101829","2","101016","102","0","711","0"
"","22  Mysuru","","83","230937","16","227971","405","1","2561","0"
"","23","Raichuru","18","45676","26","45204","105","0","367","0"
"","24","Ramanagara","2","29883","0","29522","14","0","347","0"
"","25","Shivamogga","20","83643","14","82381","131","0","1130","1"
"","26","Tumakuru","26","160319","9","158938","161","0","1220","0"
"","27","Udupi","5","95926","2","95343","36","0","547","0"
"","28","Uttara Kannada","16","71490","3","70602","78","0","810","0"
"","29","Vijayapura","6","41106","0","40549","36","0","521","0"
"","30","Yadagiri","0","29984","0","29762","10","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1837","4020087","1290","3968029","11898","4","40118","42"
"*
     
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 07-08-2022 
Page 5 of 9","","","","","","","","","",""
