,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,991264,347616,353285,290363,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,110957229,44704337,47578776,18674116,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,1,1,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67040,66741,296,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,1924584,961348,821819,141417,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855245,842920,12314,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,157289501,73485503,67912244,15891754,https://www.icmr.gov.in/,106,1,186,308,60,116,484,1,2,41,44,0,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,100686,99499,1185,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,2291286,1185679,991050,114557,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,4,4,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187675,1173473,14190,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,49167910,21267789,20343753,7556368,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,1,1,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,1580040,782352,636962,160726,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040744,2014058,26663,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,37408566,18297558,15717312,3393696,https://www.icmr.gov.in/,106,1,186,308,60,116,484,23,12,8,43,2,2,0,,,1332900000,Delhi,19814000
9,Goa,263260,259218,4014,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,5,15,0,,,1332900000,Goa,1540000
10,Gujarat,1291337,1280245,11079,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,128104741,54398209,54032452,19674080,https://www.icmr.gov.in/,106,1,186,308,60,116,484,3,2,6,11,0,6,0,,,1332900000,Gujarat,67936000
11,Haryana,1078865,1068078,10754,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,45546274,23681661,19849145,2015468,https://www.icmr.gov.in/,106,1,186,308,60,116,484,2,1,2,5,1,1,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322799,318535,4239,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,4,12,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482006,477206,4792,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,3,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443824,438488,5334,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,43875837,23969121,17860805,2045911,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,2,5,7,1,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088546,4048162,40356,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,122150477,55174566,55391507,11584404,https://www.icmr.gov.in/,106,1,186,308,60,116,484,3,0,6,9,6,13,0,,,1332900000,Karnataka,65798000
16,Kerala,6906804,6833672,71936,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,57509936,29151105,25272048,3086783,https://www.icmr.gov.in/,106,1,186,308,60,116,484,4,9,27,40,18,49,0,,,1332900000,Kerala,35125000
17,Ladakh,29586,29355,231,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,567133,238303,204114,124716,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,145313,61813,60525,22975,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8169587,8020892,148553,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,177971078,91673797,76628619,9668662,https://www.icmr.gov.in/,106,1,186,308,60,116,484,36,8,111,155,24,23,0,,,1332900000,Maharashtra,122153000
20,Manipur,139973,137806,2149,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96952,95323,1628,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,2625706,1446887,1087797,91022,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,1,3,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239523,238751,733,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,1793298,894318,750177,148803,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,15,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056347,1045556,10786,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,133940142,60749434,59233136,13957572,https://www.icmr.gov.in/,106,1,186,308,60,116,484,1,2,2,5,1,2,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,36029,35247,782,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,1739837,923955,744983,70899,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1348179,1338933,9215,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,81545923,35250836,33012181,13282906,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,-52,8,0,,,1332900000,Odisha,43671000
26,Puducherry,177533,175547,1981,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,2274059,994613,868099,411347,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,1,9,0,,,1332900000,Puducherry,1504000
27,Punjab,792385,773036,19338,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,47049941,24162798,20996145,1890998,https://www.icmr.gov.in/,106,1,186,308,60,116,484,7,4,11,22,-1228,1,0,,,1332900000,Punjab,29859000
28,Rajasthan,1326445,1316692,9735,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,115719245,57035248,51038434,7645563,https://www.icmr.gov.in/,106,1,186,308,60,116,484,1,1,13,15,2,1,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44848,44339,500,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,1360477,591877,554656,213944,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,3,1,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3610557,3572451,38080,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,127532117,61215590,57221244,9095283,https://www.icmr.gov.in/,106,1,186,308,60,116,484,14,0,8,22,3,3,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,844324,840179,4111,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,77616219,32448331,31563382,13604506,https://www.icmr.gov.in/,106,1,186,308,60,116,484,9,3,5,17,3,4,0,,,1332900000,Telangana,37220000
32,Tripura,108294,107348,941,2023-06-15,TT,44993186,531893,44459226,2023-06-23 01:40:16.286529,931616431,2023-06-14 00:00:00,81475,2206705098,1027410937,951977827,227316334,5918997,2916816,2523858,478323,https://www.icmr.gov.in/,106,1,186,308,60,116,484,0,0,0,0,0,2,0,,,1332900000,Tripura,3992000
