,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10029,9896,129,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,661447,328951,322656,9840,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,75,56,44,175,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319012,2303772,14730,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,88421181,43083378,43781823,1555980,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,3469,148895,5765,158129,69,82,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64483,64174,296,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,1647978,890787,732336,24855,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,97,407,75,579,0,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724178,716179,6639,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,43693603,23435929,19978831,278843,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,2489,11424,1277,15190,0,2,0,,,1332900000,Assam,34293000
4,Bihar,830391,818085,12255,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,122527339,66827083,54863542,836714,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,26464,104953,4252,135669,9,24,0,,,1332900000,Bihar,119520000
5,Chandigarh,91873,90661,1165,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,2050163,1126309,897895,25959,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,105,518,85,708,4,7,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151872,1137610,14034,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,37545402,19725650,17405425,414327,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,6731,46131,2907,55769,28,56,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11436,4,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,1366162,756491,601313,8358,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,766,214,26,1006,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1863345,1836581,26144,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,31856440,17347777,14057596,451067,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,6353,15977,1814,24144,144,180,1,,,1332900000,Delhi,19814000
9,Goa,245226,241324,3830,2022-03-17,TT,43001477,516132,42454546,2022-03-17 12:04:25.332045,781224304,2022-03-16 00:00:00,717330,1807066758,969647268,817137573,20281917,2656885,1394210,1231188,31487,https://www.icmr.gov.in/,2539,60,4491,78826,1362892,456418,1898136,452,443,52,947,6,19,0,,,1332900000,Goa,1540000
