"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","41","41","65546","1","4531","70071","19"
"Bageshwar","35","38","35349","0","2089","37434","23"
"Chamoli","63","42","48621","0","3204","51823","55"
"Champawat","3","2","62627","0","1912","64536","23"
"Dehradun","400","349","371386","7","33214","404465","27"
"Haridwar","65","96","307374","1","13140","320484","22"
"Nainital","198","197","87249","0","11372","98551","33"
"Pauri Garhwal","170","176","94444","1","5279","99716","14"
"Pithoragarh","44","2","41482","0","2560","44030","21"
"Rudraprayag","40","27","27370","0","2709","30079","15"
"Tehri Garhwal","111","174","37325","1","2369","39687","14"
"US Nagar","439","195","137226","1","8807","146009","76"
"Uttarkashi","162","113","40281","0","1660","41939","34"
"Total","1771","1452","1356280","12","92846","1448824","376"
