,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,991263.0,347616.0,353284.0,290363.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,0.0,0.0,0.0,0.0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339144,2324376,14733,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,110956706.0,44704174.0,47578669.0,18673863.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,7.0,8.0,10.0,25.0,2,2,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,1924582.0,961348.0,821819.0,141415.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,0.0,0.0,0.0,0.0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746104,738065,8035,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,50335526.0,24813003.0,22150137.0,3372386.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,2.0,394.0,20.0,416.0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851452,839130,12303,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,157278247.0,73484061.0,67909715.0,15884471.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,120.0,494.0,197.0,811.0,1,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99428,98212,1183,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,2290031.0,1185571.0,990338.0,114122.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,2.0,149.0,12.0,163.0,5,4,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177840,1163665,14147,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,49167561.0,21267662.0,20343669.0,7556230.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,0.0,0.0,1.0,1.0,5,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,1579788.0,782342.0,636955.0,160491.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,1.0,0.0,2.0,3.0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2008847,1981785,26524,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,37404499.0,18296289.0,15716327.0,3391883.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,35.0,48.0,65.0,148.0,115,105,0,,,1332900000,Delhi,19814000
9,Goa,259521,255281,4013,2023-03-28,TT,44707525,530841,44165703,2023-03-28 12:00:03.501747,921161295,2023-03-27 00:00:00,120958,2206538261,1027394859,951945755,227197647,2874408.0,1440037.0,1295722.0,138649.0,https://www.icmr.gov.in/,1573,4,888,6116,4189,990,11295,0.0,0.0,0.0,0.0,32,17,0,,,1332900000,Goa,1540000
