Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Araria,0,0,0,,35,32,0,0,0.0,0.0,0.0,,133.0,187.0,2.0,2806200,,,,16648,140,16506,,1857835,1614162,271176,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Arwal,0,0,0,,4,0,0,0,0.0,0.0,0.0,,23.0,36.0,2.0,700843,,,,8421,110,8311,,464651,418479,86587,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Aurangabad,0,0,0,,39,5,5,0,0.0,0.0,0.0,,175.0,26.0,12.0,2511243,,,,21480,79,21401,,1826721,1568523,305799,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Banka,0,0,0,,1,0,0,0,0.0,0.0,0.0,,5.0,21.0,0.0,2029339,,,,9164,119,9045,,1373620,1338349,343085,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Begusarai,0,0,0,,1,2,29,0,0.0,0.0,0.0,,1.0,2.0,29.0,2954367,,,,31685,564,31120,,2007945,1862574,460321,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Bhagalpur,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,3.0,3032226,,,,30452,365,30085,,2056644,1784573,349577,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Bhojpur,0,0,0,,64,29,8,0,0.0,0.0,0.0,,268.0,212.0,73.0,2720155,,,,12141,240,11901,,1788323,1483359,254213,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Buxar,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,1707643,,,,10418,222,10196,,1197491,1116967,220403,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,Darbhanga,0,0,0,,9,21,77,0,0.0,0.0,0.0,,57.0,133.0,582.0,3921971,,,,13805,372,13430,,2946680,2944680,1015967,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
2023-01-23,BR,4,0,0,0,351,509,844,7,4.0,0.0,0.0,0.0,1970.0,3842.0,3605.0,East Champaran,0,0,0,,6,19,118,0,0.0,0.0,0.0,,109.0,238.0,819.0,5082868,,,,21210,538,20671,,3880643,3848013,997175,0,2023-01-24 11:55:26.177223,119520000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",851408,12303,839100,91592143,73475103,67893501,15866039,0,0.0,0.0
