,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-24,RJ,Ajmer,,,,44462,418,40441,712871,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
1,2022-01-24,RJ,Alwar,,,,74605,313,66908,1407981,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
2,2022-01-24,RJ,Banswara,,,,11587,104,10502,276862,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
3,2022-01-24,RJ,Baran,,,,13265,62,12401,197023,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
4,2022-01-24,RJ,Barmer,,,,19991,192,17633,373838,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
5,2022-01-24,RJ,Bharatpur,,,,27379,263,22918,432077,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
6,2022-01-24,RJ,Bhilwara,,,,34254,156,31474,455683,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
7,2022-01-24,RJ,Bikaner,,,,46881,558,44063,661359,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
8,2022-01-24,RJ,Bundi,,,,8676,49,8214,204163,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
9,2022-01-24,RJ,Chittorgarh,,,,25659,139,22774,416092,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
10,2022-01-24,RJ,Churu,,,,18722,109,17370,377720,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
11,2022-01-24,RJ,Dausa,,,,14968,68,14065,246852,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
12,2022-01-24,RJ,Dholpur,,,,12295,49,11410,251984,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
13,2022-01-24,RJ,Dungarpur,,,,21717,131,19375,300502,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
14,2022-01-24,RJ,Ganganagar,,,,21988,152,20082,378088,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
15,2022-01-24,RJ,Hanumangarh,,,,19784,111,17437,448008,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
16,2022-01-24,RJ,Jaipur,,,,241507,2007,214764,2925306,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
17,2022-01-24,RJ,Jaisalmer,,,,15312,67,14596,227617,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
18,2022-01-24,RJ,Jalore,,,,10321,74,10001,415120,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
19,2022-01-24,RJ,Jhalawar,,,,15558,195,14410,334338,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
20,2022-01-24,RJ,Jhunjhunu,,,,16444,164,15120,436459,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
21,2022-01-24,RJ,Jodhpur,,,,128941,1123,120603,1275638,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
22,2022-01-24,RJ,Karauli,,,,8003,73,7232,207665,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
23,2022-01-24,RJ,Kota,,,,64657,455,60575,987623,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
24,2022-01-24,RJ,Nagaur,,,,19677,182,18370,560376,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
25,2022-01-24,RJ,Pali,,,,32352,289,28846,405333,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
26,2022-01-24,RJ,Pratapgarh,,,,9459,65,7786,251319,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
27,2022-01-24,RJ,Rajsamand,,,,18921,173,17535,266787,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
28,2022-01-24,RJ,Sawai Madhopur,,,,13463,61,11813,237802,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
29,2022-01-24,RJ,Sikar,,,,34744,343,31889,472915,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
30,2022-01-24,RJ,Sirohi,,,,15508,80,14574,289991,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
31,2022-01-24,RJ,Tonk,,,,11271,95,9948,295522,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
32,2022-01-24,RJ,Udaipur,,,,66674,759,61335,811022,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
33,2022-01-24,RJ,Other State,,,,337,39,298,6012,2022-01-25T12:04:22.342500+05:30,,,,1139382,9118,1036762,17547948,0,0
