Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-24,AP,Anantapur,,,,168267,1093,0,159620,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Chittoor,,,,266834,1964,0,254142,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,East Godavari,,,,302696,1292,0,294310,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Guntur,,,,189300,1263,0,180152,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Y.S.R. Kadapa,,,,122487,644,0,116814,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Krishna,,,,125268,1482,0,119589,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Kurnool,,,,131756,855,0,124588,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,S.P.S. Nellore,,,,155599,1067,0,146628,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Prakasam,,,,146644,1132,0,138008,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Srikakulam,,,,130849,796,0,124185,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Visakhapatnam,,,,179319,1159,0,161736,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Vizianagaram,,,,89218,674,0,83985,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,West Godavari,,,,184004,1128,0,180630,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Other States,,,,2461,0,0,2461,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
2022-01-24,AP,Other Countries,,,,434,0,0,434,,2022-01-24 23:55:30.009413,2022-01-24 23:55:30.010099,,,2195136,14549,2087282,0,32187297
