,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9366,8634,129,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,629208,325969,299428,3811,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,1876,6,12,1894,89,50,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2180634,2082482,14542,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,78123659,42676319,34935917,511423,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,13840,147799,19138,180777,14440,3969,4,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,59404,56188,282,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1554735,868398,674230,12107,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,87,52,12,151,242,198,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,692811,641347,6301,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,40725944,23062744,17554735,108465,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,5346,31773,1792,38911,2277,6118,13,,,1332900000,Assam,34293000
4,Bihar,811522,781488,12185,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,109858895,63481641,46008259,368995,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,93850,132965,9869,236684,2768,4496,2,,,1332900000,Bihar,119520000
5,Chandigarh,85692,76526,1102,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1955495,1104406,840315,10774,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,265,293,147,705,808,1356,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1095709,1049992,13727,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,32933264,19163992,13597575,171697,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,4196,32744,1993,38933,3841,3021,11,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11198,10974,4,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1311962,748472,559439,4051,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,41,159,18,218,26,44,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1791711,1711845,25620,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,29194162,16839347,12143263,211552,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,4936,5574,1238,11748,9197,13510,34,,,1332900000,Delhi,19814000
9,Goa,229438,206103,3610,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,2539474,1376958,1147228,15288,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,40,103,56,199,1582,3232,8,,,1332900000,Goa,1540000
10,Gujarat,1062555,917469,10249,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,96354680,50752399,44710961,891320,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,25920,71536,16420,113876,16617,11636,19,,,1332900000,Gujarat,67936000
11,Haryana,908819,840866,10177,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,38678905,22283640,16289991,105274,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,13916,21207,2192,37315,7516,7683,12,,,1332900000,Haryana,28672000
12,Himachal Pradesh,260321,239567,3933,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,11883797,6271274,5544482,68041,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,1,4,21,26,755,1227,2,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,397202,349731,4605,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,20196938,10361783,9710758,124397,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,13016,10719,1367,25102,6253,2493,7,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,420427,395700,5261,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,33807280,21070767,12631647,104866,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,78289,46374,3545,128208,1269,3423,8,,,1332900000,Jharkhand,37403000
15,Karnataka,3517682,3121274,38582,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,93395217,51095479,41813772,485966,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,26892,92100,13569,132561,50210,22842,19,,,1332900000,Karnataka,65798000
16,Kerala,5643097,5325932,51816,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,50398172,27762173,22270155,365844,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,639,1596,2084,4319,45449,27961,77,,,1332900000,Kerala,35125000
17,Ladakh,24655,23178,222,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,410712,225076,177157,8479,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,0,1,0,1,159,179,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10771,10456,51,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,114476,59349,53538,1589,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,0,0,1,1,28,22,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7507225,7067995,142115,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,146082535,85687197,59791402,603936,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,12474,26927,4216,43617,40805,27377,44,,,1332900000,Maharashtra,122153000
20,Manipur,130072,124634,2025,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,2436870,1388635,1032945,15290,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,348,463,361,1172,411,134,3,,,1332900000,Manipur,3103000
21,Meghalaya,88459,84841,1497,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,2264081,1322727,925925,15429,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,181,47,9,237,318,198,1,,,1332900000,Meghalaya,3224000
22,Mizoram,160148,150099,581,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1421562,802920,605692,12950,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,33,72,0,105,495,872,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,894159,816453,10570,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,108632813,56994262,51104987,533564,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,17792,8164,3761,29717,11253,5497,8,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,33585,32195,705,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1442356,829960,604101,8295,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,862,405,51,1318,107,64,0,,,1332900000,Nagaland,2150000
25,Odisha,1204660,1121608,8520,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,55666444,31647279,23663224,355941,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,39725,66934,3874,110533,8520,10841,6,,,1332900000,Odisha,43671000
26,Puducherry,152213,134611,1906,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1522011,917397,599333,5281,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,238,424,76,738,1897,1264,5,,,1332900000,Puducherry,1504000
27,Punjab,713445,649995,16978,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,30957196,18833100,12038768,85328,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,78188,132728,9409,220325,5598,7660,30,,,1332900000,Punjab,29859000
28,Rajasthan,1129902,1027365,9095,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,90946361,51718637,38602189,625535,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,41136,46167,5684,92987,14112,9884,19,,,1332900000,Rajasthan,77264000
29,Sikkim,36981,34211,422,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,1056118,555895,488788,11435,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,0,0,0,0,216,340,1,,,1332900000,Sikkim,664000
30,Tamil Nadu,3133990,2895818,37218,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,91973896,54009966,37754995,208935,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,56376,118705,3216,178297,30580,24283,40,,,1332900000,Tamil Nadu,75695000
31,Telangana,734815,698649,4072,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,52335647,29878917,22239591,217139,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,34994,158284,4231,197509,3603,2707,1,,,1332900000,Telangana,37220000
32,Tripura,98195,89578,872,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,4920741,2731163,2159176,30402,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,68,6,12,86,262,656,4,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1946819,1830006,23056,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,249151405,152106986,96253901,790518,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,634703,760977,21566,1417246,13654,16521,18,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,400401,361611,7480,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,15378949,8393501,6843091,142357,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,1291,7510,2346,11147,3727,1319,5,,,1332900000,Uttarakhand,11141000
35,West Bengal,1965245,1834724,20338,2022-01-24,TT,39543328,489848,36804145,2022-01-24 12:57:07.969620,716995333,2022-01-23 00:00:00,1474753,1622488184,930081789,684598809,7807586,118053096,68901827,48579957,571312,https://www.icmr.gov.in/,306064,439,243495,136891,1992587,1207766,3337244,6207,69769,4605,80581,6980,20418,36,,,1332900000,West Bengal,96906000
