,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10618,129,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,991263,347616,353284,290363,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,0,0,0,0,2,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339084,2324349,14733,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,110806467,44703389,47576125,18526953,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,151,245,35371,35767,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,1920323,960970,821337,138016,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,44,52,542,638,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,50303946,24812071,22136499,3355376,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,60,1018,2059,3137,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851415,839108,12303,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,157246380,73477873,67897864,15870643,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,153,272,408,833,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99360,98179,1181,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,2284469,1185290,986355,112824,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,5,32,97,134,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177778,1163629,14146,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,49167223,21267576,20343557,7556090,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,9,5,5,19,1,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,1579545,782313,636902,160330,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,2,3,6,11,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007390,1980854,26522,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,37393643,18294710,15713233,3385700,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,46,118,347,511,9,5,0,,,1332900000,Delhi,19814000
9,Goa,259122,255103,4013,2023-02-03,TT,44683122,530741,44150617,2023-02-03 14:00:02.963268,915940956,2023-02-02 00:00:00,155731,2205419309,1027339278,951752575,226327456,2874044,1439985,1295638,138421,https://www.icmr.gov.in/,99,0,98,130576,14882,3353,148811,3,0,9,12,0,0,0,,,1332900000,Goa,1540000
