,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,991263.0,347616.0,353284.0,290363.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,0.0,0.0,0.0,0.0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339088,2324353,14733,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,110956135.0,44703947.0,47578513.0,18673675.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,5.0,8.0,5.0,18.0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,1924518.0,961347.0,821814.0,141357.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,0.0,0.0,0.0,0.0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,50328297.0,24812711.0,22145484.0,3370102.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,5.0,186.0,56.0,247.0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851422,839116,12303,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,157260759.0,73480556.0,67901845.0,15878358.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,101.0,338.0,193.0,632.0,1,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99365,98182,1182,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,2287096.0,1185452.0,987765.0,113879.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,5.0,100.0,15.0,120.0,1,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177793,1163636,14146,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,49167410.0,21267626.0,20343628.0,7556156.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,2.0,3.0,10.0,15.0,4,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,1579642.0,782321.0,636926.0,160395.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,0.0,0.0,9.0,9.0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007494,1980954,26523,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,37400715.0,18295628.0,15715157.0,3389930.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,40.0,80.0,134.0,254.0,9,7,0,,,1332900000,Delhi,19814000
9,Goa,259146,255120,4013,2023-02-26,TT,44686017,530769,44153099,2023-02-26 12:00:03.758862,918430624,2023-02-24 00:00:00,0,2206353587,1027372947,951879095,227101545,2874263.0,1440020.0,1295703.0,138540.0,https://www.icmr.gov.in/,218,5,154,2430,2151,801,5382,4.0,7.0,3.0,14.0,0,0,0,,,1332900000,Goa,1540000
