,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10747,10613,129,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,991263,347616,353284,290363,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339071,2324334,14733,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,110559337,44702123,47572245,18284969,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,29,11,83,123,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66594,296,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,1911882,960329,820469,131084,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,50286227,24811471,22131706,3343050,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,9,10,68,87,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851402,839086,12302,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,157211709,73470073,67884561,15857075,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,334,442,557,1333,2,5,0,,,1332900000,Bihar,119520000
5,Chandigarh,99353,98167,1181,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,2282853,1185093,985837,111923,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,5,17,53,75,2,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177759,1163603,14146,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,49165708,21267369,20343229,7555110,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,7,10,77,94,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,1579036,782263,636844,159929,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,6,7,67,80,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007250,1980699,26521,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,37373297,18292257,15709571,3371469,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,130,113,717,960,6,10,0,,,1332900000,Delhi,19814000
9,Goa,259086,255064,4013,2023-01-05,TT,44679319,530710,44146055,2023-01-05 12:00:03.909400,911562717,2023-01-04 00:00:00,193051,2201206926,1027216657,951243553,222746716,2872941,1439849,1295385,137707,https://www.icmr.gov.in/,188,3,201,45415,8933,3778,58126,0,3,18,21,0,6,0,,,1332900000,Goa,1540000
