,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,991263,347616,353284,290363,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339108,2324365,14733,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,110956558,44704125,47578630,18673803,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,1,0,2,3,2,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,1924549,961348,821819,141382,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746101,738065,8035,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,50333837,24812945,22149106,3371786,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,3,3,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851431,839124,12303,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,157272166,73482590,67906547,15883029,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,52,104,10,166,0,1,0,,,1332900000,Bihar,119520000
5,Chandigarh,99390,98190,1182,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,2288990,1185543,989350,114097,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,0,0,3,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177812,1163658,14146,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,49167515,21267659,20343656,7556200,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,1,0,0,1,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,1579712,782334,636940,160438,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007970,1981238,26523,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,37403666,18296124,15716020,3391522,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,6,5,0,11,72,53,0,,,1332900000,Delhi,19814000
9,Goa,259280,255164,4013,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,2874351,1440029,1295715,138607,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,0,0,18,0,0,,,1332900000,Goa,1540000
10,Gujarat,1278716,1266929,11047,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,128094970,54397109,54030940,19666921,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,10,7,224,241,133,48,0,,,1332900000,Gujarat,67936000
11,Haryana,1056868,1046075,10714,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,45517271,23678797,19840498,1997976,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,12,32,39,83,14,8,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,313015,308632,4215,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,15323414,6646502,6327685,2349227,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,0,0,1,1,8,10,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479581,474727,4785,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,24782068,11372565,11768097,1641406,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,3,0,5,8,8,7,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442590,437247,5332,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,43863677,23968014,17855199,2040464,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,3,28,32,63,1,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4075453,4034519,40318,2023-03-20,TT,44696338,530806,44159182,2023-03-20 12:00:03.068641,920346988,2023-03-19 00:00:00,44225,2206478961,1027388049,951924381,227166531,122146065,55174014,55390898,11581153,https://www.icmr.gov.in/,918,4,479,633,278,114,1025,6,5,17,28,78,38,1,,,1332900000,Karnataka,65798000
