Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-07-04,OR,Angul,,,,48054,418,0,47636,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Balasore,,,,49087,360,0,48675,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Bargarh,,,,34552,353,0,34195,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Bhadrak,,,,29502,173,0,29304,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Balangir,,,,29000,131,0,28867,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Boudh,,,,14606,113,0,14480,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Cuttack,,,,114114,907,0,112993,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Deogarh,,,,8565,53,0,8506,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Dhenkanal,,,,22370,265,0,22102,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Gajapati,,,,13134,83,0,13050,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Ganjam,,,,36764,512,0,36243,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Jagatsinghpur,,,,32122,344,0,31759,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Jajpur,,,,50326,200,0,50108,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Jharsuguda,,,,28497,182,0,28304,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Kalahandi,,,,28676,219,0,28453,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Kandhamal,,,,13536,95,0,13440,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Kendrapara,,,,27981,274,0,27700,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Kendujhar,,,,24269,193,0,24071,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Khordha,,,,246130,1750,0,243735,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Koraput,,,,23602,84,0,23518,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Malkangiri,,,,12871,48,0,12817,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Mayurbhanj,,,,48460,308,0,48132,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Nabarangapur,,,,27431,91,0,27338,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Nayagarh,,,,28406,227,0,28173,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Nuapada,,,,26794,91,0,26684,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Puri,,,,50039,487,0,49518,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Rayagada,,,,24836,174,0,24655,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Sambalpur,,,,42260,247,0,41983,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Subarnapur,,,,16444,62,0,16365,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
2022-07-04,OR,Sundargarh,,,,90990,681,0,90222,,2022-07-04 23:55:57.333560,2022-07-04 23:55:57.334427,,,1290783,9126,1280243,0,32124006
