,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Aizawl,,,,,159,632,,,,,,482.0,2307.0,404054,,,,,,,,317514,254700,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
1,1,1,1,1,1,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Champhai,,,,,11,110,,,,,,215.0,1512.0,125370,,,,,,,,74849,59396,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
2,2,2,2,2,2,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
3,3,3,3,3,3,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
4,4,4,4,4,4,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Kolasib,,,,,51,80,,,,,,196.0,681.0,83054,,,,,,,,51313,36534,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
5,5,5,5,5,5,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Lawngtlai,,,,,247,353,,,,,,3184.0,2147.0,117444,,,,,,,,66724,32363,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
6,6,6,6,6,6,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Lunglei,,,,,178,169,,,,,,358.0,515.0,154094,,,,,,,,96107,77703,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
7,7,7,7,7,7,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Mamit,,,,,408,593,,,,,,812.0,1640.0,85757,,,,,,,,45095,32295,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
8,8,8,8,8,8,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Saiha,,,,,21,70,,,,,,45.0,358.0,56366,,,,,,,,35057,22643,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
9,9,9,9,9,9,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
10,10,10,10,10,10,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Serchhip,,,,,72,124,,,,,,195.0,466.0,64875,,,,,,,,42184,37486,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
11,11,11,11,11,11,2021-11-26,MZ,359,1,469,0,1147,2131,3678,2673.0,13.0,3455.0,,5487.0,9626.0,Unknown,359.0,1.0,469.0,,0,0,3678.0,2673.0,13.0,3455.0,,0.0,0.0,0,,,,133921.0,488.0,129206.0,,0,0,2021-11-27 15:07:14.464005,1192000,,,,133921,488,129206,,728843,553120,0,0,0,0,0
