,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Bilaspur,4,0,6,,182,2956,0,77,22.0,0.0,56.0,0.0,1079.0,22097.0,0,382056,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,14562,85,14442,,326471,309978,0,1,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
1,1,1,1,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Chamba,0,0,2,,349,4491,0,13,6.0,0.0,8.0,0.0,2421.0,34733.0,0,518844,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,13717,160,13548,,372237,323576,0,2,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
2,2,2,2,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Hamirpur,11,1,29,,336,3205,0,163,85.0,1.0,150.0,0.0,2099.0,21803.0,0,454293,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,17884,301,17442,,381471,340666,0,1,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
3,3,3,3,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Kangra,38,0,29,,906,18699,0,306,211.0,6.0,298.0,0.0,5405.0,106957.0,0,1507223,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,51813,1169,50361,,1198519,1030036,0,5,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
4,4,4,4,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Kinnaur,1,0,1,,7,97,0,4,5.0,0.0,2.0,0.0,71.0,875.0,0,84298,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,3526,39,3481,,79883,65769,0,0,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
5,5,5,5,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Kullu,0,0,5,,525,4708,0,18,4.0,0.0,14.0,0.0,3282.0,28974.0,0,437474,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,9735,158,9569,,359249,291947,0,2,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
6,6,6,6,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Lahaul and Spiti,0,0,2,,20,84,0,7,0.0,0.0,3.0,0.0,115.0,651.0,0,31528,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32139,22466,0,0,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
7,7,7,7,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Mandi,6,0,10,,1057,9681,0,88,38.0,2.0,61.0,0.0,5799.0,66857.0,0,999518,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,31858,461,31351,,788053,688283,0,0,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
8,8,8,8,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Shimla,23,1,8,,780,6666,0,64,120.0,2.0,58.0,0.0,5031.0,46368.0,0,813384,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,27827,648,27037,,691926,587351,0,4,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
9,9,9,9,2021-11-26,HP,102,3,107,0,5712,67191,0,873,595.0,14.0,805.0,0,36064.0,484612.0,0.0,Sirmaur,1,0,0,,468,4648,0,3,4.0,0.0,1.0,0.0,4060.0,51828.0,0,530164,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15250,,435196,380936,0,0,2021-11-26 22:07:23,7300000,2021-11-26 19:00:00+05:30,https://twitter.com/nhm_hp,,226859,3825,222190,,5807882,4980270,0,17,0.0,0.0
