"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","3","7","65720","0","4534","70248","0"
"Bageshwar","26","27","35614","0","2089","37699","0"
"Chamoli","92","62","49220","1","3210","52428","13"
"Champawat","1","3","62649","0","1912","64558","0"
"Dehradun","378","349","375825","22","33345","409035","33"
"Haridwar","49","85","308675","0","13157","321802","15"
"Nainital","257","229","89145","0","11381","100456","40"
"Pauri Garhwal","167","174","95699","1","5283","100975","8"
"Pithoragarh","51","11","41897","0","2560","44445","25"
"Rudraprayag","21","12","27649","0","2715","30364","9"
"Tehri Garhwal","116","37","38134","1","2382","40509","20"
"US Nagar","474","146","138988","0","8820","147784","53"
"Uttarkashi","82","6","41340","0","1670","43008","26"
"Total","1717","1148","1370555","25","93058","1463311","242"
