"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","15","33","66571","1","4560","71125","0"
"Bageshwar","26","28","36515","0","2096","38607","0"
"Chamoli","53","17","50340","3","3242","53580","0"
"Champawat","0","0","62812","0","1915","64724","0"
"Dehradun","604","546","387841","82","34444","422150","97"
"Haridwar","172","139","314758","7","13364","328092","29"
"Nainital","223","211","95080","12","11554","106564","37"
"Pauri Garhwal","159","141","99983","3","5314","105290","12"
"Pithoragarh","57","58","43420","0","2575","45983","8"
"Rudraprayag","27","11","28402","0","2719","31121","0"
"Tehri Garhwal","99","51","40535","3","2430","42958","12"
"US Nagar","323","65","143738","5","8893","152607","33"
"Uttarkashi","98","10","44525","1","1721","46244","14"
"Total","1856","1310","1414520","117","94827","1509045","242"
