"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","32","39","70880","2","4904","75778","0"
"Bageshwar","13","21","39779","0","2161","41936","0"
"Chamoli","13","12","51871","0","3366","55235","0"
"Champawat","3","7","65590","0","1993","67580","0"
"Dehradun","204","425","419161","6","38877","457903","30"
"Haridwar","63","144","327513","0","14064","341547","7"
"Nainital","194","286","108651","2","13461","122042","13"
"Pauri Garhwal","12","86","109084","0","5592","114669","0"
"Pithoragarh","8","14","44737","1","2754","47479","0"
"Rudraprayag","12","4","31547","0","3058","34605","0"
"Tehri Garhwal","66","155","49848","0","2623","52464","9"
"US Nagar","132","292","162661","1","9328","171965","18"
"Uttarkashi","36","27","47644","0","1919","49561","0"
"Total","788","1512","1528966","12","104100","1632764","77"
