TT|2022-03-03 07:55:09.867119|GetSource|ERR|File Not Found
TT|2022-03-03 09:55:11.008137|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 09:55:14.659541|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 11:55:10.622607|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 11:55:29.055100|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 19:55:10.267706|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 19:55:29.141488|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 20:55:09.821034|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 20:55:26.827759|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 21:55:09.267303|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 21:55:25.874179|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 22:53:17.711230|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 22:53:46.066598|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 22:55:09.790455|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 22:55:25.135631|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 23:09:15.750035|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 23:09:34.433121|ExtractFromHTML|OK|COMPLETED
TT|2022-03-03 23:55:09.104809|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-03 23:55:26.963338|ExtractFromHTML|OK|COMPLETED
TT|2022-03-04 07:55:10.516688|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
