Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-04,RJ,Ajmer,37753,410,37338,261215.0,1703784,834572,2538356,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Alwar,59694,307,59385,291879.0,2099339,865713,2965052,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,BSF Camp,85,0,85,,,,,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Banswara,10005,104,9901,48781.0,932146,328744,1260890,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Baran,11995,61,11934,46168.0,708453,210907,919360,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Barmer,15562,185,15377,113868.0,1412698,541412,1954110,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Bharatpur,19601,260,19339,201441.0,1251554,447941,1699495,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Bhilwara,29781,156,29624,148764.0,1492182,604339,2096521,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Bikaner,40329,545,39780,278302.0,1415664,621288,2036952,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Bundi,7967,48,7919,58167.0,651704,265591,917295,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Chittorgarh,19809,139,19670,116002.0,934580,345437,1280017,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Churu,16720,107,16613,131700.0,1232572,391043,1623615,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Dausa,13351,62,13289,61680.0,908302,281719,1190021,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Dholpur,11008,48,10959,121308.0,637545,228135,865680,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Dungarpur,18407,131,18276,121917.0,688866,248103,936969,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Evacuees,61,0,61,,,,,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Ganganagar,19353,150,19200,80706.0,1217827,437757,1655584,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Hanumangarh,16052,111,15941,82542.0,1195808,450644,1646452,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Italians,2,0,2,,,,,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jaipur,187762,1970,185773,968783.0,4419524,1906131,6325655,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jaisalmer,13639,66,13573,80082.0,402433,151812,554245,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jalore,10067,72,9995,184172.0,944785,302168,1246953,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jhalawar,13611,187,13420,97163.0,911146,296700,1207846,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jhunjhunu,14811,158,14649,123433.0,1406700,639691,2046391,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Jodhpur,112407,1103,111294,600959.0,2203160,928769,3131929,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Karauli,7156,70,7086,64481.0,755276,277818,1033094,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Kota,57052,449,56603,355509.0,1252272,552827,1805099,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Nagaur,17737,177,17560,229822.0,1961384,735186,2696570,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Other State,189,39,150,,,,,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Pali,27323,287,27035,179463.0,1162165,415742,1577907,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Pratapgarh,7143,63,7080,52208.0,559209,238520,797729,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Rajsamand,17044,169,16875,91975.0,672387,250120,922507,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Sawai Madhopur,10616,61,10554,84683.0,717329,267590,984919,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Sikar,30618,335,30283,165042.0,1820556,755518,2576074,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Sirohi,13732,79,13653,84616.0,559369,254050,813419,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Tonk,9498,92,9406,74225.0,861010,326914,1187924,954342,8954,945331,14423620.0,40718752,16070008,56788760
2021-10-04,RJ,Udaipur,56402,753,55649,251522.0,1627023,667107,2294130,954342,8954,945331,14423620.0,40718752,16070008,56788760
