Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-07,NL,Dimapur,14451,414,13194,47020.0,259078,133028,392106,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Kiphire,255,9,241,1002.0,12744,6290,19034,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Kohima,9377,121,9004,33986.0,103942,71098,175040,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Longleng,299,2,277,1193.0,20472,14668,35140,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Mokokchung,2289,51,2142,3976.0,68447,46619,115066,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Mon,1157,13,1123,12278.0,69064,40020,109084,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Peren,913,5,895,5717.0,19340,10892,30232,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Phek,585,17,549,2779.0,30826,18249,49075,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Tuensang,1063,11,1041,4887.0,36939,19639,56578,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Wokha,387,11,352,1390.0,34737,20821,55558,31397,668,29411,379801.0,693007,400072,1093079
2021-10-07,NL,Zunheboto,621,14,593,2131.0,37418,18748,56166,31397,668,29411,379801.0,693007,400072,1093079
