TT|2022-05-23 07:55:10.276501|GetSource|ERR|File Not Found
TT|2022-05-23 09:55:10.790552|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 09:55:23.904479|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 11:48:19.047359|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 11:48:34.622389|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 11:55:11.104835|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 11:55:23.149062|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 19:55:10.847995|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 19:55:28.651646|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 20:55:10.682036|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 20:55:25.496808|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 21:55:11.128245|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 21:55:32.069279|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 22:55:10.982820|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 22:55:28.716901|ExtractFromHTML|OK|COMPLETED
TT|2022-05-23 23:55:10.037850|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-23 23:55:25.680805|ExtractFromHTML|OK|COMPLETED
TT|2022-05-24 07:55:10.702246|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-24 09:55:10.501315|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
