Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Agra,,,,,764,12649,198,,,,,,5470.0,102830.0,1526.0,4380793,,,,,,,,3803929,3171981,66419,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Aligarh,,,,,1156,8724,120,,,,,,5507.0,40081.0,998.0,3673849,,,,,,,,3101287,2761769,43206,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Ambedkar Nagar,,,,,155,3871,54,,,,,,544.0,26987.0,704.0,2398709,,,,,,,,2085265,2002364,30074,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Amethi,,,,,748,1898,418,,,,,,2991.0,12376.0,3889.0,2549935,,,,,,,,1618681,1567093,44426,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Amroha,,,,,651,3597,92,,,,,,7413.0,27078.0,439.0,1838771,,,,,,,,1464549,1404285,23093,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Auraiya,,,,,183,3010,1,,,,,,824.0,27679.0,71.0,1372287,,,,,,,,1147327,1070840,17641,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Ayodhya,,,,,179,3350,48,,,,,,991.0,19528.0,334.0,2468371,,,,,,,,2161043,2035923,38782,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Azamgarh,,,,,1868,27057,201,,,,,,6915.0,161656.0,2536.0,4616509,,,,,,,,4251901,3873067,63832,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Baghpat,,,,,110,904,30,,,,,,1383.0,7296.0,446.0,1302156,,,,,,,,1092345,1022070,26382,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
2022-06-16,UP,413,0,209,0,55040,531261,18645,930,1963.0,1.0,1051.0,,316177.0,3169724.0,111291.0,Bahraich,,,,,394,7084,32,,,,,,1597.0,42098.0,171.0,2384239,,,,,,,,2986774,2876641,45454,0,2022-06-17 11:55:24.380723,224979000,,,,2083072,23525,2057698,,175103386,156668155,3376318,0,0.0,0.0
