,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-06-16,PB,Ludhiana,,,,110063,2282,107690,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
2,2022-06-16,PB,S.A.S. Nagar,,,,96270,1150,94954,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
3,2022-06-16,PB,Jalandhar,,,,78449,1579,76835,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
4,2022-06-16,PB,Patiala,,,,62286,1457,60804,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
5,2022-06-16,PB,Amritsar,,,,59499,1682,57800,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
6,2022-06-16,PB,Bathinda,,,,50937,1088,49838,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
7,2022-06-16,PB,Hoshiarpur,,,,40915,1096,39808,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
8,2022-06-16,PB,Gurdaspur,,,,26968,865,26094,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
9,2022-06-16,PB,Pathankot,,,,24594,495,24087,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
10,2022-06-16,PB,Fazilka,,,,23433,545,22881,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
11,2022-06-16,PB,Sri Muktsar Sahib,,,,22567,539,22028,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
12,2022-06-16,PB,Kapurthala,,,,22080,583,21492,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
13,2022-06-16,PB,Rupnagar,,,,17978,455,17519,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
14,2022-06-16,PB,Ferozepur,,,,17922,537,17381,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
15,2022-06-16,PB,Mansa,,,,17234,393,16841,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
16,2022-06-16,PB,Faridkot,,,,16824,338,16478,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
17,2022-06-16,PB,Sangrur,,,,14310,735,13574,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
18,2022-06-16,PB,Shahid Bhagat Singh Nagar,,,,13428,409,13014,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
19,2022-06-16,PB,Fatehgarh Sahib,,,,11861,354,11499,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
20,2022-06-16,PB,Moga,,,,10998,255,10740,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
21,2022-06-16,PB,Tarn Taran,,,,10909,394,10510,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
22,2022-06-16,PB,Barnala,,,,7505,349,7155,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
23,2022-06-16,PB,Malerkotla,,,,3969,176,3791,,2022-06-22T14:38:15.382270+05:30,,,,760999,17756,742813,19725171,0,0
