"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","1","0","1","2051","18","0","0"
"East Jaintia Hills","0","0","0","2627","38","0","0"
"East Khasi Hills","13","12","0","47222","1075","58","2"
"Eastern West Khasi Hills","0","0","0","142","8","1","0"
"North Garo Hills","0","0","0","1881","9","0","0"
"Ri-Bhoi","2","1","0","10362","99","9","0"
"South Garo Hills","0","0","0","1343","13","0","0"
"South West Garo Hills","0","1","0","2095","20","0","0"
"South West Khasi Hills","0","0","0","2701","20","0","0"
"West Garo Hills","5","19","0","10789","80","29","0"
"West Jaintia Hills","1","0","0","7195","139","2","0"
"West Khasi Hills","0","0","0","5655","76","0","0"
"Total","22","33","1","94063","1595","99","2"
