,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-06-21,RJ,Ajmer,,,,49862,447,49366,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
1,2022-06-21,RJ,Alwar,,,,84804,321,84431,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
2,2022-06-21,RJ,Banswara,,,,14771,106,14665,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
3,2022-06-21,RJ,Baran,,,,15309,64,15243,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
4,2022-06-21,RJ,Barmer,,,,21455,205,21250,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
5,2022-06-21,RJ,Bharatpur,,,,31451,272,31179,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
6,2022-06-21,RJ,Bhilwara,,,,38206,162,38034,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
7,2022-06-21,RJ,Bikaner,,,,50116,587,49437,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
8,2022-06-21,RJ,BSF Camp,,,,,,,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
9,2022-06-21,RJ,Bundi,,,,9715,55,9660,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
10,2022-06-21,RJ,Chittorgarh,,,,29412,140,29256,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
11,2022-06-21,RJ,Churu,,,,20905,115,20767,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
12,2022-06-21,RJ,Dausa,,,,15859,81,15764,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
13,2022-06-21,RJ,Dholpur,,,,13966,49,13916,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
14,2022-06-21,RJ,Dungarpur,,,,25499,134,25364,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
15,2022-06-21,RJ,Evacuees,,,,,,,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
16,2022-06-21,RJ,Ganganagar,,,,28167,158,27997,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
17,2022-06-21,RJ,Hanumangarh,,,,22522,114,22407,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
18,2022-06-21,RJ,Italians,,,,,,,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
19,2022-06-21,RJ,Jaipur,,,,276790,2113,274380,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
20,2022-06-21,RJ,Jaisalmer,,,,17036,68,16968,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
21,2022-06-21,RJ,Jalore,,,,10559,78,10473,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
22,2022-06-21,RJ,Jhalawar,,,,17758,207,17550,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
23,2022-06-21,RJ,Jhunjhunu,,,,19160,181,18979,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
24,2022-06-21,RJ,Jodhpur,,,,141226,1164,140012,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
25,2022-06-21,RJ,Karauli,,,,8968,84,8884,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
26,2022-06-21,RJ,Kota,,,,70126,477,69647,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
27,2022-06-21,RJ,Nagaur,,,,23715,200,23495,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
28,2022-06-21,RJ,Other State,,,,,,,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
29,2022-06-21,RJ,Pali,,,,35853,298,35555,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
30,2022-06-21,RJ,Pratapgarh,,,,11876,65,11810,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
31,2022-06-21,RJ,Rajsamand,,,,23040,178,22857,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
32,2022-06-21,RJ,Sawai Madhopur,,,,15822,66,15754,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
33,2022-06-21,RJ,Sikar,,,,38110,368,37731,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
34,2022-06-21,RJ,Sirohi,,,,17235,88,17139,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
35,2022-06-21,RJ,Tonk,,,,13313,102,13207,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
36,2022-06-21,RJ,Udaipur,,,,74374,775,73573,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
37,2022-06-21,RJ,Unknown,,,,0,0,0,,2022-06-22 11:55:24.211740,,,,1287317,9561,1277048,19965871,0,0
