,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-10,KA,Bagalkote,,,,35185,333,34846,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
1,2021-12-10,KA,Ballari,,,,97827,1686,96012,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
2,2021-12-10,KA,Belagavi,,,,80024,944,79005,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
3,2021-12-10,KA,Bengaluru Rural,,,,62122,892,61187,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
4,2021-12-10,KA,Bengaluru Urban,,,,1258509,16360,1236666,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
5,2021-12-10,KA,Bidar,,,,24349,402,23942,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
6,2021-12-10,KA,Chamarajanagara,,,,33101,503,32548,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
7,2021-12-10,KA,Chikkaballapura,,,,43989,431,43542,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
8,2021-12-10,KA,Chikkamagaluru,,,,51381,396,50806,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
9,2021-12-10,KA,Chitradurga,,,,36741,209,36495,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
10,2021-12-10,KA,Dakshina Kannada,,,,116027,1691,114188,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
11,2021-12-10,KA,Davanagere,,,,51019,608,50393,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
12,2021-12-10,KA,Dharwad,,,,61431,1323,59999,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
13,2021-12-10,KA,Gadag,,,,26073,319,25754,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
14,2021-12-10,KA,Hassan,,,,112154,1259,110800,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
15,2021-12-10,KA,Haveri,,,,21959,643,21315,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
16,2021-12-10,KA,Kalaburagi,,,,61961,822,61132,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
17,2021-12-10,KA,Kodagu,,,,37399,333,36903,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
18,2021-12-10,KA,Kolar,,,,47040,641,46372,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
19,2021-12-10,KA,Koppal,,,,35207,528,34666,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
20,2021-12-10,KA,Mandya,,,,73888,655,73195,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
21,2021-12-10,KA,Mysuru,,,,180019,2425,177345,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
22,2021-12-10,KA,Other State,,,,36,3,33,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
23,2021-12-10,KA,Raichur,,,,39981,333,39648,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
24,2021-12-10,KA,Ramanagara,,,,24215,323,23890,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
25,2021-12-10,KA,Shivamogga,,,,69666,1090,68412,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
26,2021-12-10,KA,Tumakuru,,,,121190,1140,119914,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
27,2021-12-10,KA,Udupi,,,,76970,489,76415,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
28,2021-12-10,KA,Uttara Kannada,,,,56492,773,55650,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
29,2021-12-10,KA,Vijayapura,,,,36282,495,35781,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
30,2021-12-10,KA,Yadgir,,,,27548,206,27342,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
31,2021-12-10,KA,Unknown,,,,0,0,0,,2021-12-11 11:06:00.277486,,,,2999785,38255,2954196,
