,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-09-29,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
1,2023-09-29,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
2,2023-09-29,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
3,2023-09-29,TT,Assam,,,,746159,8035,738119,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
4,2023-09-29,TT,Bihar,,,,855267,12314,842952,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
5,2023-09-29,TT,Chandigarh,,,,100694,1185,99508,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
6,2023-09-29,TT,Chhattisgarh,,,,1187695,14190,1173505,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
7,2023-09-29,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
8,2023-09-29,TT,Delhi,,,,2040961,26666,2014280,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
9,2023-09-29,TT,Goa,,,,263355,4014,259338,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
10,2023-09-29,TT,Gujarat,,,,1291393,11079,1280308,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
11,2023-09-29,TT,Haryana,,,,1078926,10755,1068144,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
12,2023-09-29,TT,Himachal Pradesh,,,,322929,4242,318679,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
13,2023-09-29,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
14,2023-09-29,TT,Jharkhand,,,,443830,5334,438495,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
15,2023-09-29,TT,Karnataka,,,,4088834,40358,4048452,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
16,2023-09-29,TT,Kerala,,,,6907299,72042,6835234,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
17,2023-09-29,TT,Ladakh,,,,29602,231,29371,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
18,2023-09-29,TT,Lakshadweep,,,,11415,52,11363,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
19,2023-09-29,TT,Maharashtra,,,,8171567,148561,8022822,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
20,2023-09-29,TT,Manipur,,,,140034,2149,137885,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
21,2023-09-29,TT,Meghalaya,,,,96987,1628,95357,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
22,2023-09-29,TT,Mizoram,,,,239561,734,238827,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
23,2023-09-29,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
24,2023-09-29,TT,Nagaland,,,,36033,782,35251,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
25,2023-09-29,TT,Odisha,,,,1348429,9215,1339152,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
26,2023-09-29,TT,Puducherry,,,,177548,1981,175566,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
27,2023-09-29,TT,Punjab,,,,793650,19338,773078,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
28,2023-09-29,TT,Rajasthan,,,,1326466,9736,1316729,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
29,2023-09-29,TT,Sikkim,,,,44927,501,44426,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
30,2023-09-29,TT,Tamil Nadu,,,,3610677,38081,3572593,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
31,2023-09-29,TT,Telangana,,,,844447,4111,840330,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
32,2023-09-29,TT,Tripura,,,,108494,942,107552,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
33,2023-09-29,TT,Uttar Pradesh,,,,2145448,23712,2121681,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
34,2023-09-29,TT,Uttarakhand,,,,452576,7768,444808,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
35,2023-09-29,TT,West Bengal,,,,2126386,21555,2104722,,,2023-09-29 17:57:27.623841,,,,44998741,532031,44466244,935384250,2206771487
