,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,East Garo Hills,1,0,0,,130,120,0,12,6.0,0.0,2.0,,627.0,822.0,0,317618,,,,1908,14,1886,,53605,32886,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
1,1,1,1,1,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,East Jaintia Hills,0,0,0,,80,395,0,1,2.0,0.0,1.0,,1001.0,1932.0,0,122436,,,,2444,32,2409,,68437,47782,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
2,2,2,2,2,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,East Khasi Hills,10,1,32,,302,846,0,178,90.0,1.0,152.0,,1629.0,4911.0,0,824059,,,,41813,1002,40617,,329136,266694,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
3,3,3,3,3,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,North Garo Hills,0,0,0,,104,335,0,0,0.0,0.0,0.0,,730.0,1555.0,0,118325,,,,1685,8,1677,,67376,42923,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
4,4,4,4,4,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,Ri-Bhoi,1,0,0,,0,0,0,8,2.0,0.0,8.0,,0.0,0.0,0,0,,,,9733,90,9640,,0,0,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
5,5,5,5,5,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,South Garo Hills,0,0,0,,64,142,0,0,1.0,0.0,0.0,,459.0,560.0,0,142574,,,,1218,12,1205,,48388,28871,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
6,6,6,6,6,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,South West Garo Hills,0,0,0,,146,244,0,0,0.0,0.0,0.0,,539.0,1052.0,0,172495,,,,1873,18,1855,,81962,55861,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
7,7,7,7,7,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,South West Khasi Hills,0,0,0,,169,220,0,0,0.0,0.0,0.0,,498.0,762.0,0,110152,,,,2549,17,2532,,35098,23486,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
8,8,8,8,8,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,West Garo Hills,0,0,0,,766,982,0,8,3.0,0.0,6.0,,2469.0,3684.0,0,642923,,,,9081,73,9004,,225282,158001,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
9,9,9,9,9,2021-12-09,ML,12,1,33,0,2899,4276,0,228,109.0,2.0,185.0,,16577.0,23382.0,0.0,West Jaintia Hills,0,0,0,,75,154,0,2,2.0,1.0,7.0,,686.0,1268.0,0,270352,,,,6822,136,6685,,90016,64154,0,0,2021-12-09T23:59:20.276672+05:30,3224000,,,,84643,1476,82949,,1187356,842545,0,0,0.0,0
