Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-26,MZ,Aizawl,73535,298,69312,,315409,237244,552653,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Champhai,4904,10,4505,,73802,55022,128824,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Hnahthial,914,3,735,,,,,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Khawzawl,696,0,669,,,,,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Kolasib,7657,30,7448,,50421,32608,83029,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Lawngtlai,6687,22,6416,,54629,24936,79565,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Lunglei,9360,27,8650,,94936,72534,167470,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Mamit,4671,7,4258,,43560,28396,71956,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Saiha,5393,11,5141,,34573,19121,53694,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Saitual,451,2,373,,,,,118209,419,110761,1266596.0,709232,505620,1214852
2021-10-26,MZ,Serchhip,3941,9,3254,,41902,35759,77661,118209,419,110761,1266596.0,709232,505620,1214852
