,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,991263,347616,353284,290363,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339186,2324382,14733,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,110956756,44704193,47578684,18673879,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,3,4,3,10,9,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,1924582,961348,821819,141415,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746104,738065,8035,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,50335747,24813009,22150243,3372495,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,2,50,52,104,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851468,839139,12303,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,157280909,73484338,67911063,15885508,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,73,199,124,396,7,3,0,,,1332900000,Bihar,119520000
5,Chandigarh,99461,98224,1183,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,2290563,1185590,990814,114159,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,11,152,9,172,15,5,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177879,1163668,14147,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,49167576,21267668,20343670,7556238,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,1,1,2,4,15,2,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,1579842,782343,636956,160543,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,1,0,5,6,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2009656,1982198,26526,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,37404941,18296376,15716463,3392102,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,27,30,75,132,295,169,0,,,1332900000,Delhi,19814000
9,Goa,259813,255346,4014,2023-03-31,TT,44715786,530867,44169711,2023-03-31 14:00:03.715102,921533008,2023-03-30 00:00:00,118694,2206572139,1027398493,951957071,227216575,2874432,1440039,1295731,138662,https://www.icmr.gov.in/,3094,5,1390,2956,1844,609,5409,2,9,13,24,108,16,1,,,1332900000,Goa,1540000
