"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","19","40927","15","40494","65","0","368","0"
"","2","Ballari","45","116119","11","114076","274","0","1767","2"
"","3","Belagavi","110","100865","33","99527","331","0","1005","2"
"","4","Bengaluru Rural","35","79791","47","78727","157","0","907","0"
"","5","Bengaluru urban","1309","1842569","1175","1817254","8338","1","16976","1"
"","6","Bidar","4","29976","28","29528","24","0","420","4"
"","7","Chamarajanagara","13","43786","11","43171","80","0","524","11"
"","8","Chikkaballapura","11","55771","3","55258","51","0","461","1"
"","9","Chikkamagaluru","0","57379","0","56958","14","0","407","0"
"","10","Chitradurga","2","46433","2","46182","12","0","239","0"
"","11","Dakshina 
Kannada","17","136316","21","134395","67","0","1844","10"
"","12","Davanagere","24","57704","7","56996","84","0","624","0"
"","13","Dharwada","96","85099","54","83463","241","0","1388","7"
"","14","Gadag","9","30647","4","30277","32","0","338","0"
"","15","Hassana","61","144383","42","142878","196","0","1307","2"
"","16","Haveri","13","26945","6","26243","32","0","670","0"
"","17","Kalaburagi","20","77010","21","75922","204","0","884","0"
"","18","Kodagu","22","49556","30","49051","152","0","352","1"
"","19","Kolara","19","63428","7","62699","63","1","666","0"
"","20","Koppala","13","41370","3","40796","35","0","539","0"
"","21  Mandya","","31","101813","28","100984","118","0","711","0"
"","22  Mysuru","","82","230806","60","227917","329","0","2560","0"
"","23","Raichuru","15","45642","9","45169","107","0","366","0"
"","24","Ramanagara","2","29880","3","29522","11","0","347","0"
"","25","Shivamogga","25","83589","16","82356","102","0","1130","1"
"","26","Tumakuru","33","160288","29","158899","169","0","1220","0"
"","27","Udupi","6","95914","15","95332","35","0","547","0"
"","28","Uttara Kannada","1","71440","24","70583","47","0","810","0"
"","29","Vijayapura","5","41093","0","40546","26","0","521","0"
"","30","Yadagiri","0","29981","0","29762","7","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","2042","4016556","1704","3964998","11403","2","40113","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 05-08-2022 
Page 5 of 10","","","","","","","","","",""
