"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","0","0","2090","20","2","0"
"East Jaintia Hills","0","0","0","2677","40","0","0"
"East Khasi Hills","3","0","0","47912","1080","23","7"
"Eastern West Khasi Hills","0","0","0","161","9","0","0"
"North Garo Hills","0","0","0","1920","10","0","0"
"Ri-Bhoi","2","1","0","10606","102","9","3"
"South Garo Hills","0","0","0","1442","16","0","0"
"South West Garo Hills","1","1","0","2271","21","3","0"
"South West Khasi Hills","0","0","0","2723","20","0","0"
"West Garo Hills","2","1","0","11886","84","18","0"
"West Jaintia Hills","0","0","0","7328","142","1","0"
"West Khasi Hills","0","0","0","5672","78","0","0"
"Total","8","3","0","96688","1622","56","10"
