,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-04-04,HP,Bilaspur,,,,18235,95,18135,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,1
1,2022-04-04,HP,Chamba,,,,16076,171,15889,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,2
2,2022-04-04,HP,Hamirpur,,,,23319,328,22984,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,1
3,2022-04-04,HP,Kangra,,,,63711,1246,62440,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,7
4,2022-04-04,HP,Kinnaur,,,,4441,41,4397,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,0
5,2022-04-04,HP,Kullu,,,,11961,162,11794,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,2
6,2022-04-04,HP,Lahaul and Spiti,,,,3155,18,3137,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,0
7,2022-04-04,HP,Mandi,,,,38817,502,38296,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,0
8,2022-04-04,HP,Shimla,,,,35698,716,34966,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,4
9,2022-04-04,HP,Sirmaur,,,,19860,221,19639,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,0
10,2022-04-04,HP,Solan,,,,30611,335,30272,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,0
11,2022-04-04,HP,Una,,,,18694,279,18405,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,2
12,2022-04-04,HP,Unknown,,,,0,19,0,,2022-04-05 11:35:12.052700,,,,284578,4133,280354,,19,-19
