,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10568,10395,129,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,903196,346296,350318,206582,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,57,149,5192,5398,0,4,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2335966,2320227,14733,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,104160529,44675871,47539322,11945336,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,2224,982,441926,445132,33,106,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66571,66154,296,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,1841271,953609,804689,82973,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,244,742,1089,2075,21,26,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743677,732688,8029,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,49512149,24708138,21921015,2882996,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,3606,5881,19480,28967,116,182,1,,,1332900000,Assam,34293000
4,Bihar,846906,833852,12292,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,148931583,72780571,65588268,10562744,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,23031,65421,133941,222393,98,77,2,,,1332900000,Bihar,119520000
5,Chandigarh,98446,96859,1177,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,2256342,1183372,980449,92521,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,204,525,670,1399,28,55,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1172474,1156789,14101,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,46116291,21144614,19877743,5093934,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,4875,18056,88882,111813,222,84,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11569,11563,4,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,1541674,780384,630169,131121,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,45,117,1976,2138,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1994448,1963376,26427,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,36277229,18222069,15509690,2545470,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,1658,4595,22799,29052,625,1114,7,,,1332900000,Delhi,19814000
9,Goa,255072,250109,3857,2022-08-23,TT,44357546,527416,43733624,2022-08-23 12:05:23.714146,883116790,2022-08-22 00:00:00,391281,2103176229,1023747794,940079727,139348708,2850676,1438171,1291018,121487,https://www.icmr.gov.in/,8586,48,9680,2422538,268832,90179,2781549,42,104,889,1035,98,52,0,,,1332900000,Goa,1540000
