Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-03,OR,Angul,43845,389,43415,172873.0,626982,212690,839672,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Balangir,23356,125,23205,87867.0,853709,182791,1036500,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Balasore,40407,297,39856,9843.0,1060046,447026,1507072,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Bargarh,31063,334,30714,,677902,214914,892816,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Bhadrak,26332,147,26118,258173.0,932713,261191,1193904,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Boudh,12594,112,12482,496.0,233993,60288,294281,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Cuttack,93229,841,91855,5720.0,1159414,556160,1715574,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Deogarh,6483,50,6416,682.0,212120,46844,258964,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Dhenkanal,19798,242,19507,179477.0,647721,204362,852083,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Gajapati,9608,84,9517,715.0,274025,84938,358963,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Ganjam,33766,483,33251,750442.0,2088817,1237957,3326774,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Jagatsinghpur,27546,306,27058,46648.0,507016,210810,717826,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Jajpur,43403,169,43038,53956.0,922608,284388,1206996,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Jharsuguda,23823,175,23615,1663.0,377148,149700,526848,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Kalahandi,24282,209,24055,1458.0,747306,226949,974255,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Kandhamal,11524,82,11431,1516.0,343438,113418,456856,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Kendrapara,24576,249,24286,382732.0,771687,257276,1028963,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Kendujhar,20941,171,20750,474504.0,936729,252713,1189442,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Khordha,168770,1513,165206,,1880798,1316423,3197221,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Koraput,19066,78,18966,1401.0,792687,290872,1083559,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Malkangiri,11655,49,11594,1841.0,314462,95954,410416,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Mayurbhanj,40317,280,39838,3307.0,972441,300916,1273357,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Nabarangapur,23537,80,23452,162154.0,600419,125908,726327,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Nayagarh,23387,209,23150,1104.0,537499,163666,701165,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Nuapada,22870,84,22780,310.0,382789,86720,469509,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Puri,45088,456,44528,173340.0,977973,395279,1373252,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Rayagada,20123,167,19931,578.0,517107,140110,657217,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Sambalpur,31304,240,30978,2007.0,721465,308223,1029688,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,State Pool,30515,0,30011,,,,,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Subarnapur,13171,61,13091,,386956,115087,502043,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
2021-10-03,OR,Sundargarh,61580,585,60924,,1033984,409377,1443361,1027959,8267,1015018,20172526.0,22491954,8752950,31244904
