Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-04,TN,Railway Quarantine,,,,,,,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Airport Quarantine,,,,,,,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Other State,,,,,,,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Ariyalur,,,,16866,261,16557,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Chengalpattu,,,,172033,2512,168608,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Chennai,,,,554981,8557,545100,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Coimbatore,,,,247121,2420,243455,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Cuddalore,,,,64135,867,63064,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Dharmapuri,,,,28471,276,28020,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Dindigul,,,,33110,647,32381,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Erode,,,,104506,687,103085,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Kallakurichi,,,,31400,210,31093,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Kancheepuram,,,,75059,1258,73468,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Kanyakumari,,,,62419,1050,61166,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Karur,,,,24161,357,23577,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Krishnagiri,,,,43618,349,43075,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Madurai,,,,75247,1175,73921,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Nagapattinam,,,,21106,349,20603,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Namakkal,,,,52386,501,51410,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Nilgiris,,,,33628,213,33220,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Perambalur,,,,12072,244,11796,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Pudukkottai,,,,30209,416,29671,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Ramanathapuram,,,,20574,358,20180,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Ranipet,,,,43464,775,42590,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Salem,,,,100071,1686,97791,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Sivaganga,,,,20234,207,19896,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tenkasi,,,,27368,485,26847,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Thanjavur,,,,75467,976,74024,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Theni,,,,43578,521,43030,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Thiruvallur,,,,119467,1842,117260,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Thiruvarur,,,,41529,446,40831,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Thoothukkudi,,,,56337,409,55800,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tiruchirappalli,,,,77634,1060,76156,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tirunelveli,,,,49405,433,48842,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tirupathur,,,,29323,625,28622,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tiruppur,,,,95608,982,93883,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Tiruvannamalai,,,,55017,668,54175,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Vellore,,,,49917,1132,48594,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Viluppuram,,,,45890,356,45414,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Virudhunagar,,,,46306,548,45702,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Mayiladuthurai,,,,23290,316,22917,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
2021-11-04,TN,Unknown,,,,0,0,0,,2021-11-04 15:33:55.564938,,,,2705548,36176,2658360,
