,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Ajmer,0.0,0.0,0.0,,14,186,0,2.0,0.0,1.0,,5764.0,36618.0,2584913,,,,37769.0,410.0,37353.0,,1754317,1054214,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
1,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Alwar,0.0,0.0,0.0,,44,110,0,0.0,0.0,0.0,,9660.0,18525.0,3671999,,,,59694.0,307.0,59387.0,,2241046,1036335,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
2,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,BSF Camp,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
3,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Banswara,0.0,0.0,0.0,,457,469,0,0.0,0.0,0.0,,11936.0,22925.0,1798194,,,,10005.0,104.0,9901.0,,1034451,545587,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
4,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Baran,0.0,0.0,0.0,,1,2,0,1.0,0.0,0.0,,5320.0,14507.0,1223921,,,,11996.0,61.0,11934.0,,765567,305695,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
5,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Barmer,0.0,0.0,0.0,,68,86,0,1.0,0.0,0.0,,9112.0,23347.0,2604453,,,,15564.0,185.0,15377.0,,1462839,638866,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
6,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Bharatpur,0.0,0.0,0.0,,69,38,0,0.0,0.0,0.0,,7518.0,19707.0,2549121,,,,19601.0,260.0,19341.0,,1352824,595930,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
7,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Bhilwara,0.0,0.0,0.0,,45,314,0,0.0,0.0,0.0,,2506.0,14242.0,2410459,,,,29781.0,156.0,29625.0,,1525815,726926,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
8,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Bikaner,0.0,0.0,0.0,,2,10,0,8.0,0.0,1.0,,3993.0,12300.0,2367745,,,,40347.0,545.0,39792.0,,1461964,717357,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
9,2021-11-04,RJ,2.0,0.0,1.0,11210.0,1541,3887,0,32.0,0.0,10.0,87432.0,183954.0,650106.0,Bundi,0.0,0.0,0.0,,198,429,0,0.0,0.0,0.0,,10046.0,18897.0,1113725,,,,7967.0,48.0,7919.0,,714250,371354,2021-11-05T03:44:32.517757+05:30,77264000,2021-11-05T03:44:32.517757+05:30,,,954450,8954,945448,14850999,42615883,20358922
