Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-04,KL,Ernakulam,,,,606771,3774,588935,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Thiruvananthapuram,,,,467760,5034,451752,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Pathanamthitta,,,,194792,1087,186789,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Palakkad,,,,375024,2928,365908,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Idukki,,,,148479,539,141962,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Thrissur,,,,526101,3753,517277,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Kozhikode,,,,530153,3541,521782,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Kottayam,,,,324617,1375,318710,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Kollam,,,,392957,2576,386574,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Wayanad,,,,126637,540,122462,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Kannur,,,,276769,2436,270976,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Kasaragod,,,,139231,642,135406,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Malappuram,,,,568888,2607,563937,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
2021-11-04,KL,Alappuzha,,,,317076,1902,314880,,2021-11-16 16:25:08.051633,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475
