,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Alappuzha,916,40,1365,,272,2930,0,1835.0,129.0,2482.0,,4565.0,41374.0,2121943,,,,317076,1902,314880,,1520930,881041,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
1,1,1,1,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Ernakulam,3971,219,5093,,415,2843,0,6926.0,670.0,9067.0,,10347.0,67124.0,3279860,,,,606771,3774,588935,,2959115,1794956,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
2,2,2,2,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Idukki,1361,20,1670,,148,1557,0,2622.0,50.0,2663.0,,1721.0,18367.0,1107453,,,,148479,539,141962,,860185,493875,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
3,3,3,3,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Kannur,1505,111,1501,,79,987,0,2494.0,204.0,2870.0,,5739.0,44896.0,2525637,,,,276769,2436,270976,,1894518,986880,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
4,4,4,4,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Kasaragod,416,25,582,,299,1738,0,850.0,38.0,1078.0,,4354.0,21132.0,1302600,,,,139231,642,135406,,912782,533862,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
5,5,5,5,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Kollam,2085,125,2651,,1035,9167,0,4109.0,137.0,5212.0,,6133.0,50813.0,2629703,,,,392957,2576,386574,,1955100,1080169,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
6,6,6,6,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Kottayam,2133,19,2951,,210,2287,0,3798.0,41.0,3379.0,,4165.0,39570.0,1979384,,,,324617,1375,318710,,1479725,863319,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
7,7,7,7,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Kozhikode,2807,167,2752,,1128,5738,0,5192.0,199.0,4826.0,,10051.0,55086.0,3089543,,,,530153,3541,521782,,2346444,1182802,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
8,8,8,8,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Malappuram,1304,31,1826,,1139,3237,0,2403.0,91.0,3376.0,,23705.0,53385.0,4110956,,,,568888,2607,563937,,2848193,1135357,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
9,9,9,9,2021-11-04,KL,7545.0,136.0,5936.0,,6636,46078,0,48914.0,2049.0,50422.0,465645.0,104328.0,670408.0,Palakkad,1185,47,1557,,215,1863,0,2241.0,78.0,2717.0,,12116.0,72723.0,2810892,,,,375024,2928,365908,,1995729,989141,2021-11-16 16:25:08.051633,35125000,2021-11-16 16:25:08.052435,,,4995255,32734,4887350,38144475,25367234,14035746,0,0,0,0,0
