Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Dimapur,13,0,5,,8,14,0,14691,413,13479,,270087,180978,379769,,,,14716,411,13510,,270087,180978,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,451065.0,22
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Kiphire,0,0,0,,0,0,0,258,9,246,,13043,8319,74033,,,,259,9,246,,13043,8319,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,21362.0,0
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Kohima,1,0,6,,12,74,0,9462,122,9096,,106038,84008,270063,,,,9468,123,9104,,106038,84008,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,190046.0,86
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Longleng,0,0,0,,5,24,0,307,0,286,,20587,15522,50593,,,,307,0,287,,20587,15522,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,36109.0,29
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Mokokchung,0,0,4,,50,410,0,2333,54,2186,,69388,56307,193171,,,,2337,54,2191,,69388,56307,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,125695.0,460
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Mon,0,0,0,,6,47,0,1159,12,1124,,70088,48762,259604,,,,1159,12,1124,,70088,48762,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,118850.0,53
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Peren,0,0,0,,15,45,0,920,6,897,,20042,12798,163294,,,,920,6,897,,20042,12798,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,32840.0,60
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Phek,1,0,0,,2,39,0,601,18,568,,31316,20970,163294,,,,603,18,570,,31316,20970,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,52286.0,41
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Tuensang,0,0,0,,0,0,0,1096,12,1076,,38158,26884,414801,,,,1098,13,1079,,38158,26884,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,65042.0,0
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Wokha,0,0,0,,2,23,0,402,11,362,,35195,23866,166239,,,,404,11,365,,35195,23866,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,59061.0,25
2021-11-04,NL,15,0,15,0,107,700,0,31854.85714285714,674.7142857142857,29916.0,,712125.0,501034.0,Zunheboto,0,0,0,,7,24,0,623,15,593,,38183,22620,141014,,,,623,15,593,,38183,22620,2021-11-05T03:44:23.732154+05:30,2150000,,,,31894,672,29966,,712125,501034,1213159.0,807.0,1213159.0,60803.0,31
