,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-04,AN,1,0,0,0,1,10,0,8.0,0.0,4.0,,494.0,5888.0,Nicobars,,,,,0,0,0,,,,,,,36842,,,,,,,,25402,20504,2021-11-06 17:29:22.734131,397000,,,,7659,129,7520,,294270,203181,0,0,0,0,0
1,1,1,1,2021-11-04,AN,1,0,0,0,1,10,0,8.0,0.0,4.0,,494.0,5888.0,North and Middle Andaman,,,,,0,0,0,,,,,,,105597,,,,,,,,78966,59684,2021-11-06 17:29:22.734131,397000,,,,7659,129,7520,,294270,203181,0,0,0,0,0
2,2,2,2,2021-11-04,AN,1,0,0,0,1,10,0,8.0,0.0,4.0,,494.0,5888.0,South Andaman,,,,,1,10,0,,,,,,,238142,,,,,,,,189902,122993,2021-11-06 17:29:22.734131,397000,,,,7659,129,7520,,294270,203181,0,0,0,0,0
3,3,3,3,2021-11-04,AN,1,0,0,0,1,10,0,8.0,0.0,4.0,,494.0,5888.0,Unknown,1.0,0.0,0.0,,0,0,0,8.0,0.0,4.0,,,,0,,,,7659.0,129.0,7520.0,,0,0,2021-11-06 17:29:22.734131,397000,,,,7659,129,7520,,294270,203181,0,0,0,0,0
