Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Foreign Evacuees,,,,,0,0,0,,,,,0,0,0,,,,,,,,0,0,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,,0
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Other State,,,,,0,0,0,,,,,0,0,0,,,,,,,,0,0,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,,0
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Adilabad,,,,,216,75,0,,,,,380846,93484,708952,,,,,,,,380846,93484,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,474330.0,291
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Bhadradri Kothagudem,,,,,1370,655,0,,,,,609781,219036,1304811,,,,,,,,609781,219036,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,828817.0,2025
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Hyderabad,,,,,61,155,0,,,,,3171542,1927553,3441992,,,,,,,,3171542,1927553,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,5099095.0,216
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Jagtial,,,,,1,2,0,,,,,598427,196484,983414,,,,,,,,598427,196484,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,794911.0,3
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Jangaon,,,,,398,38,0,,,,,341752,131756,582457,,,,,,,,341752,131756,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,473508.0,436
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Jayashankar Bhupalapally,,,,,38,84,0,,,,,265299,135484,712257,,,,,,,,265299,135484,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,400783.0,122
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Jogulamba Gadwal,,,,,407,533,0,,,,,314297,62232,664971,,,,,,,,314297,62232,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,376529.0,940
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Kamareddy,,,,,196,161,0,,,,,563627,191024,972625,,,,,,,,563627,191024,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,754651.0,357
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Karimnagar,,,,,60,234,0,,,,,662909,406595,1016063,,,,,,,,662909,406595,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,1069504.0,294
2021-11-04,TG,156,1,135,0,7534,6255,0,671525.7142857143,3956.714285714286,663553.0,,22951804.0,10161129.0,Khammam,,,,,118,275,0,,,,,889577,375814,1401639,,,,,,,,889577,375814,2021-11-04 22:13:49.475906,37220000,,,,671946,3960,664033,,22951804,10161129,33112933.0,13789.0,33112933.0,1265391.0,393
