,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-27,KL,Other State,,,,,,,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
1,2021-11-27,KL,Alappuzha,,,,321711,2460,320056,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
2,2021-11-27,KL,Ernakulam,,,,625510,4840,608853,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
3,2021-11-27,KL,Idukki,,,,154340,727,149420,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
4,2021-11-27,KL,Kannur,,,,284710,2864,279431,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
5,2021-11-27,KL,Kasaragod,,,,141424,752,137845,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
6,2021-11-27,KL,Kollam,,,,404308,3465,399558,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
7,2021-11-27,KL,Kottayam,,,,334984,1832,329593,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
8,2021-11-27,KL,Kozhikode,,,,544876,4067,537406,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
9,2021-11-27,KL,Malappuram,,,,573722,2937,570382,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
10,2021-11-27,KL,Palakkad,,,,380349,3171,372779,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
11,2021-11-27,KL,Pathanamthitta,,,,200663,1450,194810,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
12,2021-11-27,KL,Thiruvananthapuram,,,,486381,5518,474405,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
13,2021-11-27,KL,Thrissur,,,,539828,4435,532945,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
14,2021-11-27,KL,Wayanad,,,,131812,607,127901,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
15,2021-11-27,KL,Unknown,,,,4741,554,5144,,2021-11-28 11:55:15.798363,,,,5129359,39679,5040528,
