Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-15,HP,Bilaspur,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,19609,96,19324,,2022-08-15 19:55:47.218709,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Chamba,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,18065,179,17779,,2022-08-15 19:55:47.218734,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,2
2022-08-15,HP,Hamirpur,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,25288,332,24721,,2022-08-15 19:55:47.218736,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Kangra,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,69399,1258,67623,,2022-08-15 19:55:47.218739,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,7
2022-08-15,HP,Kinnaur,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,4925,41,4814,,2022-08-15 19:55:47.218741,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Kullu,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,13029,163,12771,,2022-08-15 19:55:47.218743,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,2
2022-08-15,HP,Lahaul and Spiti,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,3445,18,3409,,2022-08-15 19:55:47.218745,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Mandi,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,42422,509,41593,,2022-08-15 19:55:47.218747,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,7
2022-08-15,HP,Shimla,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,39240,723,38185,,2022-08-15 19:55:47.218751,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Sirmaur,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,20935,225,20603,,2022-08-15 19:55:47.218754,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,2
2022-08-15,HP,Solan,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,31707,337,31267,,2022-08-15 19:55:47.218756,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,1
2022-08-15,HP,Una,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,19623,283,19207,,2022-08-15 19:55:47.218758,2022-08-15 17:00:00+05:30,https://twitter.com/nhm_hp,,307687,4164,301296,,20,7
