,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-08-15,TT,Andaman and Nicobar Islands,,,,10514,129,10367,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
1,2022-08-15,TT,Andhra Pradesh,,,,2334877,14733,2318918,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
2,2022-08-15,TT,Arunachal Pradesh,,,,66402,296,65925,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
3,2022-08-15,TT,Assam,,,,742804,8027,731332,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
4,2022-08-15,TT,Bihar,,,,845855,12287,832769,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
5,2022-08-15,TT,Chandigarh,,,,97981,1175,96195,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
6,2022-08-15,TT,Chhattisgarh,,,,1170861,14090,1154925,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
7,2022-08-15,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11566,4,11552,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
8,2022-08-15,TT,Delhi,,,,1984595,26381,1949784,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
9,2022-08-15,TT,Goa,,,,253997,3855,249102,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
10,2022-08-15,TT,Gujarat,,,,1265453,10991,1250396,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
11,2022-08-15,TT,Haryana,,,,1042580,10654,1027064,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
12,2022-08-15,TT,Himachal Pradesh,,,,307628,4184,300492,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
13,2022-08-15,TT,Jammu and Kashmir,,,,473782,4777,464542,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
14,2022-08-15,TT,Jharkhand,,,,441357,5330,435502,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
15,2022-08-15,TT,Karnataka,,,,4031283,40189,3980172,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
16,2022-08-15,TT,Kerala,,,,6737396,70643,6657723,,,2022-08-15 11:55:24.061785,,,,44268381,527069,43623804,880480374,2082513831
