TT|2023-10-21 07:55:05.376472|GetSource|ERR|File Not Found
TT|2023-10-21 09:55:04.791436|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-21 09:59:41.961982|ExtractFromHTML|OK|COMPLETED
TT|2023-10-21 11:55:05.647638|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-21 11:59:42.489635|ExtractFromHTML|OK|COMPLETED
TT|2023-10-21 13:55:04.818199|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-21 13:59:53.478102|ExtractFromHTML|OK|COMPLETED
TT|2023-10-21 15:55:05.107621|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-21 15:59:35.842471|ExtractFromHTML|OK|COMPLETED
TT|2023-10-21 17:55:05.360584|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-21 17:59:39.060618|ExtractFromHTML|OK|COMPLETED
TT|2023-10-22 07:55:05.544812|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-22 09:55:05.380982|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
