Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-08,JH,Bokaro,19439,286,19151,11798.0,916500,267842,1184342,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Chatra,6033,53,5977,,438468,96861,535329,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Deoghar,10832,113,10716,6951.0,543396,172742,716138,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Dhanbad,16564,382,16175,,1086077,362780,1448857,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Dumka,4634,47,4587,5400.0,611456,184257,795713,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,East Singhbhum,51910,1044,50830,,1383117,571900,1955017,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Garhwa,6888,94,6794,,419331,117715,537046,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Giridih,8964,130,8833,11132.0,951950,235641,1187591,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Godda,5839,87,5752,10980.0,505929,155070,660999,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Gumla,9895,38,9857,,372920,132374,505294,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Hazaribagh,19587,186,19401,,828837,252121,1080958,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Jamtara,5594,60,5530,2880.0,356078,105965,462043,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Khunti,7816,96,7717,3852.0,217179,94740,311919,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Koderma,12872,136,12736,,355183,117344,472527,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Latehar,7871,57,7814,,274517,67479,341996,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Lohardaga,6709,88,6619,7526.0,162158,51540,213698,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Pakur,2551,12,2539,6429.0,352253,89412,441665,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Palamu,12294,110,12184,,734742,232560,967302,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Ramgarh,13913,197,13713,,504671,151454,656125,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Ranchi,85852,1585,84223,,1407027,542068,1949095,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Sahibganj,4834,42,4792,5029.0,398409,99536,497945,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Saraikela-Kharsawan,7207,67,7137,161796.0,471986,135707,607693,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,Simdega,7193,92,7101,,269996,97644,367640,348334,5135,343087,15136951.0,14159593,4516890,18676483
2021-10-08,JH,West Singhbhum,13043,133,12909,,597413,182138,779551,348334,5135,343087,15136951.0,14159593,4516890,18676483
