,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-07-21,SK,East Sikkim,,,,,,,,2022-07-22 11:55:23.914905,,,,40647,465,39223,,0,0
1,2022-07-21,SK,North Sikkim,,,,,,,,2022-07-22 11:55:23.914905,,,,40647,465,39223,,0,0
2,2022-07-21,SK,South Sikkim,,,,,,,,2022-07-22 11:55:23.914905,,,,40647,465,39223,,0,0
3,2022-07-21,SK,West Sikkim,,,,,,,,2022-07-22 11:55:23.914905,,,,40647,465,39223,,0,0
4,2022-07-21,SK,Unknown,,,,40647,465,39223,,2022-07-22 11:55:23.914905,,,,40647,465,39223,,0,0
