,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-08,MN,CAPF Personnel,,,,,,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
1,2022-05-08,MN,Bishnupur,,,,9841,205,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
2,2022-05-08,MN,Chandel,,,,2727,42,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
3,2022-05-08,MN,Churachandpur,,,,11054,168,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
4,2022-05-08,MN,Imphal East,,,,30446,511,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
5,2022-05-08,MN,Imphal West,,,,48747,704,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
6,2022-05-08,MN,Jiribam,,,,1111,7,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
7,2022-05-08,MN,Kakching,,,,6896,122,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
8,2022-05-08,MN,Kamjong,,,,1036,5,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
9,2022-05-08,MN,Kangpokpi,,,,3135,67,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
10,2022-05-08,MN,Noney,,,,,,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,
11,2022-05-08,MN,Pherzawl,,,,,,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
12,2022-05-08,MN,Senapati,,,,2493,5,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
13,2022-05-08,MN,Tamenglong,,,,3478,0,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
14,2022-05-08,MN,Tengnoupal,,,,1201,12,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
15,2022-05-08,MN,Thoubal,,,,10161,17,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
16,2022-05-08,MN,Ukhrul,,,,3277,15,,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
17,2022-05-08,MN,Unknown,,,,0,0,0,,2022-05-09 11:56:03.973762,,,,137226,2120,135100,1610620,0,0.0
