"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4887","4441","13","4","429"
"Bageshwar","2159","2055","0","0","104"
"Chamoli","3350","3216","7","3","124"
"Champawat","1992","1961","2","2","27"
"Dehradun","38731","37958","107","206","460"
"Haridwar","14031","13746","9","31","245"
"Nainital","13308","13111","111","31","55"
"Pauri Garhwal","5581","4523","7","21","1030"
"Pithoragarh","2744","2577","9","4","154"
"Rudraprayag","3041","2897","2","2","140"
"Tehri Garhwal","2617","2150","8","8","451"
"U.S. Nagar","9312","8952","14","7","339"
"Uttarkashi","1913","1713","7","6","187"
"Total","103666","99300","296","325","3745"
