,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10270,10095,129,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,714944,343940,342232,28772,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,21,71,135,227,9,6,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2325203,2308349,14733,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,97521543,44637030,47514688,5369825,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,504,2090,56500,59094,407,328,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64792,64291,296,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,1761436,938086,782440,40910,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,551,632,237,1420,45,51,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,727909,717333,7992,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,46942889,24583107,21500487,859295,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,1249,9141,19463,29853,590,190,1,,,1332900000,Assam,34293000
4,Bihar,837138,822361,12266,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,138696888,71618812,62597903,4480173,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,11978,27989,47923,87890,565,398,1,,,1332900000,Bihar,119520000
5,Chandigarh,94589,93016,1165,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,2205717,1179949,970267,55501,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,52,128,129,309,72,57,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1157290,1141177,14045,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,40789786,20876860,19060596,852330,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,10275,28749,19929,58953,386,218,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11505,11492,4,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,1450205,777765,624283,48157,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,14,14,52,80,4,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1941905,1913651,26288,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,35329051,18144528,15337052,1847471,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,2405,5355,16215,23975,490,481,3,,,1332900000,Delhi,19814000
9,Goa,250265,245608,3844,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,2794743,1435862,1286189,72692,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,65,176,399,640,130,148,1,,,1332900000,Goa,1540000
10,Gujarat,1239751,1224576,10950,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,112012572,54195171,53466336,4351065,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,4361,10418,24704,39483,742,673,0,,,1332900000,Gujarat,67936000
11,Haryana,1020684,1008453,10630,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,44297052,23590203,19538934,1167915,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,851,4294,13395,18540,365,386,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,288493,282769,4144,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,13329665,6605042,6240798,483825,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,200,631,4537,5368,358,128,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,456291,450764,4758,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,23407933,11331219,11589936,486778,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,48,7421,485,7954,140,109,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,437191,430980,5323,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,40933148,23581322,16879426,472400,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,7385,13221,5664,26270,189,101,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3981816,3935088,40125,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,113294804,54930444,54258111,4106249,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,20044,143500,241826,405370,1231,1047,0,,,1332900000,Karnataka,65798000
16,Kerala,6681317,6584680,70186,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,56115811,29004664,24956166,2154981,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,662,610,3004,4276,3545,2761,16,,,1332900000,Kerala,35125000
17,Ladakh,28588,28311,228,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,520348,237462,201037,81849,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,8,61,435,504,10,12,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11412,11360,52,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,125087,61533,59368,4186,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,1,0,1,2,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8010223,7845300,148001,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,170155610,91021289,75116537,4017784,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,9894,21767,14041,45702,2575,3210,10,,,1332900000,Maharashtra,122153000
20,Manipur,137613,135225,2120,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,2993027,1600579,1269472,122976,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,813,685,1218,2716,70,18,0,,,1332900000,Manipur,3103000
21,Meghalaya,94167,92441,1595,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,2545679,1431100,1064847,49732,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,308,374,165,847,21,5,0,,,1332900000,Meghalaya,3224000
22,Mizoram,230229,228559,706,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,1660580,883909,722237,54434,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,135,495,85,715,105,12,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1045950,1034303,10746,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,121018516,60472702,58265002,2280812,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,1242,18590,43142,62974,171,127,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35566,34762,762,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,1681465,915043,729645,36777,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,41,203,185,429,11,3,0,,,1332900000,Nagaland,2150000
25,Odisha,1295328,1282690,9127,2022-07-14,TT,43689989,525557,43028356,2022-07-14 12:31:13.507360,868164348,2022-07-13 00:00:00,394774,1991626974,1018521098,922795189,50310687,68876443,34941795,32088506,1846142,https://www.icmr.gov.in/,20139,38,16482,663616,643509,140056,1447181,7918,18596,20776,47290,743,420,0,,,1332900000,Odisha,43671000
