Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-12,UT,Almora,12181,196,11368,84443.0,376713,194572,571285,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Bageshwar,5763,60,5677,55626.0,182544,116923,299467,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Chamoli,12236,62,11967,90390.0,272020,168804,440824,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Champawat,7590,53,7358,95068.0,181741,102237,283978,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Dehradun,112277,3519,108070,401496.0,1452209,711830,2164039,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Haridwar,51475,1018,49076,369542.0,1444810,507005,1951815,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Nainital,39201,944,38106,204422.0,717792,366960,1084752,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Pauri Garhwal,17674,315,16654,138878.0,427915,206996,634911,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Pithoragarh,10251,181,9950,72686.0,316356,161517,477873,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Rudraprayag,8796,106,8532,52378.0,169990,98635,268625,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Tehri Garhwal,15833,108,14827,105111.0,377184,178273,555457,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Udham Singh Nagar,37875,761,36309,337292.0,1269651,426430,1696081,343695,7397,330022,7562158.0,7421381,3382000,10803381
2021-10-12,UT,Uttarkashi,12543,74,12128,120026.0,232456,141818,374274,343695,7397,330022,7562158.0,7421381,3382000,10803381
