TT|2023-08-22 07:55:09.620559|GetSource|ERR|File Not Found
TT|2023-08-22 09:55:09.636397|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-22 09:57:28.413929|ExtractFromHTML|OK|COMPLETED
TT|2023-08-22 11:55:11.175806|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-22 11:57:35.513053|ExtractFromHTML|OK|COMPLETED
TT|2023-08-22 13:55:10.139002|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-22 13:57:29.937569|ExtractFromHTML|OK|COMPLETED
TT|2023-08-22 15:55:09.853856|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-22 15:57:30.740615|ExtractFromHTML|OK|COMPLETED
TT|2023-08-22 17:55:10.188205|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-22 17:57:33.472819|ExtractFromHTML|OK|COMPLETED
TT|2023-08-23 07:55:11.258759|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-23 09:55:11.143109|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-26 16:28:50.942160|ExtractFromHTML|OK|COMPLETED
TT|2023-12-26 16:29:51.526904|ExtractFromHTML|OK|COMPLETED
