,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10612,129,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,991237,347614,353275,290348,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,2,11,15,28,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339063,2324325,14733,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,110545320,44701339,47571547,18272434,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,32,52,1689,1773,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66890,66593,296,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,1910147,960185,820244,129718,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,82,155,1018,1255,1,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738064,8035,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,50277161,24810310,22125999,3340852,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,404,1424,128,1956,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851362,839053,12302,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,157151703,73452100,67865835,15833768,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,2033,2425,3402,7860,1,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99342,98159,1181,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,2281192,1184930,985390,110872,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,12,50,19,81,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177741,1163591,14146,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,49105333,21264607,20328716,7512010,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,206,3117,8338,11661,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,1578370,782237,636788,159345,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,0,0,51,51,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007054,1980515,26519,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,37354159,18290418,15707215,3356526,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,92,248,556,896,8,5,0,,,1332900000,Delhi,19814000
9,Goa,259053,255026,4013,2022-12-16,TT,44675609,530663,44141255,2022-12-16 12:00:03.356602,908882336,2022-12-15 00:00:00,123087,2199913301,1027109933,950976943,221826425,2872414,1439806,1295344,137264,https://www.icmr.gov.in/,162,0,238,32299,14873,5812,52984,0,0,2,2,0,2,0,,,1332900000,Goa,1540000
