,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-15,TN,Ariyalur,,,,19883,267,19616,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
1,2022-03-15,TN,Chengalpattu,,,,235332,2658,232589,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
2,2022-03-15,TN,Chennai,,,,750789,9068,741394,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
3,2022-03-15,TN,Coimbatore,,,,329872,2617,327142,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
4,2022-03-15,TN,Cuddalore,,,,74239,894,73334,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
5,2022-03-15,TN,Dharmapuri,,,,36188,283,35891,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
6,2022-03-15,TN,Dindigul,,,,37473,665,36802,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
7,2022-03-15,TN,Erode,,,,132660,734,131906,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
8,2022-03-15,TN,Kallakurichi,,,,36519,215,36300,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
9,2022-03-15,TN,Kancheepuram,,,,94367,1302,93027,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
10,2022-03-15,TN,Kanyakumari,,,,86201,1085,85100,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
11,2022-03-15,TN,Karur,,,,29752,372,29378,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
12,2022-03-15,TN,Krishnagiri,,,,59623,370,59240,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
13,2022-03-15,TN,Madurai,,,,91028,1236,89782,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
14,2022-03-15,TN,Mayiladuthurai,,,,26496,330,26166,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
15,2022-03-15,TN,Nagapattinam,,,,25439,375,25061,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
16,2022-03-15,TN,Namakkal,,,,67996,534,67454,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
17,2022-03-15,TN,Nilgiris,,,,42104,226,41840,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
18,2022-03-15,TN,Perambalur,,,,14461,249,14210,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
19,2022-03-15,TN,Pudukkottai,,,,34462,426,34030,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
20,2022-03-15,TN,Ramanathapuram,,,,24671,368,24294,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
21,2022-03-15,TN,Ranipet,,,,53912,787,53123,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
22,2022-03-15,TN,Salem,,,,127354,1762,125578,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
23,2022-03-15,TN,Sivaganga,,,,23818,219,23588,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
24,2022-03-15,TN,Tenkasi,,,,32743,490,32246,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
25,2022-03-15,TN,Thanjavur,,,,92119,1039,91062,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
26,2022-03-15,TN,Theni,,,,50597,533,50058,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
27,2022-03-15,TN,Tirupathur,,,,35730,633,35094,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
28,2022-03-15,TN,Thiruvallur,,,,147423,1939,145453,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
29,2022-03-15,TN,Tiruvannamalai,,,,66804,685,66108,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
30,2022-03-15,TN,Thiruvarur,,,,48009,472,47530,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
31,2022-03-15,TN,Thoothukkudi,,,,64946,448,64491,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
32,2022-03-15,TN,Tirunelveli,,,,62761,445,62300,,2022-03-15T23:55:40.447553+05:30,,,,3452073,38024,3413087,65082908,0,0
