,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-06-29,TT,Andaman and Nicobar Islands,,,,10149,129,9982,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
1,2022-06-29,TT,Andhra Pradesh,,,,2321207,14731,2305818,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
2,2022-06-29,TT,Arunachal Pradesh,,,,64518,296,64216,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
3,2022-06-29,TT,Assam,,,,724715,7988,716365,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
4,2022-06-29,TT,Bihar,,,,832403,12259,819258,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
5,2022-06-29,TT,Chandigarh,,,,93700,1165,92016,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
6,2022-06-29,TT,Chhattisgarh,,,,1154053,14036,1139166,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
7,2022-06-29,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11470,4,11451,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
8,2022-06-29,TT,Delhi,,,,1932900,26260,1902158,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
9,2022-06-29,TT,Goa,,,,248339,3838,243569,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
10,2022-06-29,TT,Gujarat,,,,1230954,10946,1217215,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
11,2022-06-29,TT,Haryana,,,,1014881,10622,1001610,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
12,2022-06-29,TT,Himachal Pradesh,,,,285956,4141,281374,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
13,2022-06-29,TT,Jammu and Kashmir,,,,454933,4756,449772,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
14,2022-06-29,TT,Jharkhand,,,,435814,5320,430215,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
15,2022-06-29,TT,Karnataka,,,,3966420,40115,3921387,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
16,2022-06-29,TT,Kerala,,,,6630263,69976,6532201,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
17,2022-06-29,TT,Ladakh,,,,28389,228,28094,,,2022-06-29 23:55:32.380374,,,,43433345,525077,42808666,861923059,1974657138
