,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,906913,840971,10144,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,94485131,50057389,43950221,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,7208,11975,24943,10019,4831,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,828948,777414,10091,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,37770467,21940547,15780531,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,53044,63703,124440,8841,3394,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,240330,226912,3889,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,11803997,6244440,5527498,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,3227,1899,8325,1975,560,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,352623,338063,4557,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,19767098,10163434,9545559,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,29374,42603,83256,2456,380,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,399275,360894,5192,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,32272050,20109882,12118531,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,73042,41716,120982,3749,2807,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3153247,2973470,38411,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,91283985,50549212,40492357,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,87337,133180,248249,28723,3105,14,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5342953,5214862,50568,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,49389491,27318127,21928916,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,77190,58634,165799,16338,3848,199,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,23079,22188,222,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,403704,223947,176664,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,347,78,857,106,35,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10457,10369,51,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,113479,59114,53363,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,12,31,211,18,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7124278,6717125,141756,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,142525548,84544813,57711969,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,105508,207604,353491,43211,33356,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126821,123865,2012,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,2381768,1358837,1017735,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,1913,1244,4127,116,29,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85985,83597,1490,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,2198539,1277543,911554,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,5840,2743,10005,189,75,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,151380,142287,568,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,1392699,788759,598486,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,4013,1476,6751,842,373,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,819228,787298,10543,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,106974596,55962226,50744183,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,144527,27268,207553,4755,1020,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32775,31701,703,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,1383132,789232,590548,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,7549,2020,10292,159,75,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1111879,1052395,8476,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,53966903,31013450,22757782,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,69888,98749,189001,10273,2216,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,135337,127795,1884,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,1495878,905903,588021,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,400,272,781,1471,82,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,649736,598702,16731,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,28576960,17934061,10616478,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,63835,112416,180964,7554,3612,23,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1018314,956550,8991,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,88342830,50695591,37315192,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,83283,193638,304356,10307,3096,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,34030,32202,411,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,1044048,550288,487170,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,940,356,2515,385,30,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2891959,2736986,36956,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,89687780,53272977,36343487,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,27651,28678,60279,23459,9026,26,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,705199,679471,4052,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,50250970,29407672,20723406,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,17411,43798,66241,2398,1181,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,89767,84800,835,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,4858072,2697114,2149529,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,274,194,1177,546,170,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1801231,1693842,22949,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,225854399,141055562,84468799,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,1274763,1328503,2664182,15975,2554,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,363424,343637,7438,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,15082578,8315283,6696288,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,9349,14725,32728,3200,784,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1863697,1698201,20013,2022-01-15,TT,36850962,485752,34947390,2022-01-15 12:25:01.706693,700712824,2022-01-14 00:00:00,1613740,1560367967,905748499,650915816,113223969,67909159,45107196,https://www.icmr.gov.in/,268833,402,122684,3234099,2626525,6267056,191060,445824,680947,22645,8687,28,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363566.5714285714,1340220.857142857,16386.14285714286,80598793,56330081,24239052,,,1332900000,West Bengal,96906000
