,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Kupwara,137,0,23,,1186,2386,36,369.0,3.0,81.0,,9335.0,26362.0,875564,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,15403,170,14880,,697224,681738,0,2022-01-15 23:56:35.211842,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Pulwama,67,0,7,,2558,330,31,167.0,0.0,60.0,,13019.0,5686.0,570060,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,15944,195,15584,,457857,438540,0,2022-01-15 23:56:35.211840,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Punch,35,0,0,,1393,69,20,201.0,2.0,38.0,,17677.0,422.0,476820,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,6883,102,6545,,420515,380943,0,2022-01-15 23:56:35.211862,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Rajouri,34,0,13,,1176,325,14,205.0,0.0,35.0,,8608.0,2768.0,619266,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,11636,240,11175,,522186,513169,0,2022-01-15 23:56:35.211855,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Ramban,3,0,10,,1053,48,5,67.0,0.0,47.0,,4923.0,678.0,283313,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,6155,67,6057,,235057,219015,0,2022-01-15 23:56:35.211863,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Reasi,42,0,26,,330,586,23,447.0,1.0,294.0,,3105.0,4069.0,314714,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,7712,44,7248,,261569,251345,0,2022-01-15 23:56:35.211865,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Samba,93,0,21,,359,317,5,225.0,0.0,33.0,,2782.0,2768.0,318611,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,7438,120,7093,,314147,260713,0,2022-01-15 23:56:35.211859,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Shopiyan,4,0,0,,788,16,0,17.0,0.0,2.0,,8762.0,180.0,265960,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,5638,59,5561,,224459,206362,0,2022-01-15 23:56:35.211851,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Srinagar,624,0,58,,2348,4431,277,2383.0,0.0,313.0,,17468.0,19725.0,1269751,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,81781,885,78128,,1002000,957575,0,2022-01-15 23:56:35.211819,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-15,JK,3251,4,390,72989,29025,24075,861,11909.0,24.0,2007.0,432494.0,230749.0,240977.0,Udhampur,125,0,8,,822,841,13,486.0,2.0,61.0,,9954.0,14026.0,555357,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,12042,141,11402,,465008,421832,0,2022-01-15 23:56:35.211853,13203000,2022-01-15 17:00:00+05:30,https://twitter.com/diprjk,,355874,4561,338453,20221622,10192459,9569634,0,0.0,0,0,0,0
