Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,PY,1213,2,84,5167,506,450,0,6272.0,4.0,308.0,26034.0,21929.0,9121.0,Karaikal,93,0,28,,40,33,0,602.0,1.0,74.0,,2376.0,1039.0,200222,2022-01-15 10:00:00+05:30,,,17594,252,16662,,134198,88815,0,2022-01-15 22:55:31,1504000,2022-01-15 10:00:00+05:30,,,136550,1886,127879,2092714,906409,588471,0,0.0,0.0
2022-01-15,PY,1213,2,84,5167,506,450,0,6272.0,4.0,308.0,26034.0,21929.0,9121.0,Mahe,17,2,6,,113,38,0,119.0,2.0,60.0,,792.0,186.0,41816,2022-01-15 10:00:00+05:30,,,6286,54,6125,,36280,31962,0,2022-01-15 22:55:31,1504000,2022-01-15 10:00:00+05:30,,,136550,1886,127879,2092714,906409,588471,0,0.0,0.0
2022-01-15,PY,1213,2,84,5167,506,450,0,6272.0,4.0,308.0,26034.0,21929.0,9121.0,Puducherry,1100,0,50,,353,379,0,5515.0,1.0,172.0,,18465.0,7745.0,950289,2022-01-15 10:00:00+05:30,,,105781,1471,98348,,700265,445490,0,2022-01-15 22:55:31,1504000,2022-01-15 10:00:00+05:30,,,136550,1886,127879,2092714,906409,588471,0,0.0,0.0
2022-01-15,PY,1213,2,84,5167,506,450,0,6272.0,4.0,308.0,26034.0,21929.0,9121.0,Yanam,3,0,0,,0,0,0,36.0,0.0,2.0,,296.0,151.0,55626,2022-01-15 10:00:00+05:30,,,6889,109,6744,,35666,22204,0,2022-01-15 22:55:31,1504000,2022-01-15 10:00:00+05:30,,,136550,1886,127879,2092714,906409,588471,0,0.0,0.0
