Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Aizawl,,,,,8,20,0,,,,,8190.0,3190.0,404054,,,,,,,,336305,270342,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Champhai,,,,,255,139,0,,,,,5032.0,322.0,125370,,,,,,,,80922,62224,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Kolasib,,,,,55,104,0,,,,,2570.0,1138.0,83054,,,,,,,,55741,41253,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Lawngtlai,,,,,1,0,0,,,,,1973.0,606.0,117444,,,,,,,,75713,38905,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Lunglei,,,,,419,36,0,,,,,4670.0,394.0,154094,,,,,,,,106533,85963,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Mamit,,,,,148,146,0,,,,,1424.0,505.0,85757,,,,,,,,50479,36113,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Saiha,,,,,319,57,0,,,,,2194.0,589.0,56366,,,,,,,,38377,25445,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Serchhip,,,,,11,1,0,,,,,1862.0,455.0,64875,,,,,,,,45905,38744,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
2022-01-15,MZ,875,2,477,0,1216,503,0,6728.0,12.0,2162.0,,27915.0,7199.0,Unknown,875.0,2.0,477.0,,0,0,0,6728.0,12.0,2162.0,,0.0,0.0,0,,,,152255.0,570.0,142764.0,,0,0,0,2022-01-16 11:55:21.722648,1192000,,,,152255,570,142764,,789975,598989,0,0.0,0.0
