,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-15,GA,3274,4,1789,0,1638,2087,1157,19256.0,19.0,6708.0,,12252.0,13970.0,North Goa,,,,,787,990,,,,,,5089.0,7185.0,817761,,,,,,,,649705,534740,0,2022-01-16 11:55:21.722648,1540000,,,,207243,3550,183615,,1370776,1137565,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-15,GA,3274,4,1789,0,1638,2087,1157,19256.0,19.0,6708.0,,12252.0,13970.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,1540000,,,,207243,3550,183615,,1370776,1137565,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-15,GA,3274,4,1789,0,1638,2087,1157,19256.0,19.0,6708.0,,12252.0,13970.0,South Goa,,,,,851,1097,,,,,,7163.0,6785.0,639962,,,,,,,,721071,602825,0,2022-01-16 11:55:21.722648,1540000,,,,207243,3550,183615,,1370776,1137565,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-15,GA,3274,4,1789,0,1638,2087,1157,19256.0,19.0,6708.0,,12252.0,13970.0,Unknown,3274.0,4.0,1789.0,,0,0,1157.0,19256.0,19.0,6708.0,,0.0,0.0,0,,,,207243.0,3550.0,183615.0,,0,0,0,2022-01-16 11:55:21.722648,1540000,,,,207243,3550,183615,,1370776,1137565,0,0.0,0,0,0,0
